order_id,order_date,promised_dispatch_date,actual_dispatch_date,lines_ordered,lines_shipped
SO-002356,2025-08-01,2025-08-01,2025-08-01,9,9
SO-002357,2025-08-01,2025-08-01,2025-08-01,7,7
SO-002358,2025-08-01,2025-08-01,2025-08-01,7,7
SO-002359,2025-08-01,2025-08-01,2025-08-01,4,4
SO-002360,2025-08-01,2025-08-01,2025-08-01,14,14
SO-002361,2025-08-01,2025-08-01,2025-08-01,8,8
SO-002362,2025-08-01,2025-08-01,2025-08-01,3,2
SO-002363,2025-08-01,2025-08-01,2025-08-01,3,3
SO-002364,2025-08-01,2025-08-01,2025-08-01,4,4
SO-002365,2025-08-01,2025-08-01,2025-08-01,3,3
SO-002366,2025-08-01,2025-08-01,2025-08-02,3,3
SO-002367,2025-08-01,2025-08-01,2025-08-01,15,15
SO-002368,2025-08-01,2025-08-01,2025-08-01,9,9
SO-002369,2025-08-01,2025-08-01,2025-08-01,13,13
SO-002370,2025-08-01,2025-08-01,2025-08-01,3,3
SO-002371,2025-08-01,2025-08-01,2025-08-01,5,5
SO-002372,2025-08-01,2025-08-01,2025-08-01,2,2
SO-002373,2025-08-01,2025-08-01,2025-08-01,3,3
SO-002374,2025-08-01,2025-08-01,2025-08-01,7,7
SO-002375,2025-08-01,2025-08-01,2025-08-01,3,3
SO-002376,2025-08-01,2025-08-01,2025-08-01,11,11
SO-002377,2025-08-01,2025-08-01,2025-08-01,1,1
SO-002378,2025-08-01,2025-08-01,2025-08-01,11,11
SO-002379,2025-08-01,2025-08-01,2025-08-01,5,5
SO-002380,2025-08-01,2025-08-01,2025-08-01,7,6
SO-002381,2025-08-01,2025-08-01,2025-08-02,3,3
SO-002382,2025-08-01,2025-08-01,2025-08-01,4,4
SO-002383,2025-08-01,2025-08-01,2025-08-01,19,19
SO-002384,2025-08-01,2025-08-01,2025-08-01,59,59
SO-002385,2025-08-01,2025-08-01,2025-08-01,3,3
SO-002386,2025-08-01,2025-08-01,2025-08-02,10,10
SO-002387,2025-08-01,2025-08-01,2025-08-01,11,11
SO-002388,2025-08-02,2025-08-02,2025-08-02,5,5
SO-002389,2025-08-02,2025-08-02,2025-08-02,3,3
SO-002390,2025-08-02,2025-08-02,2025-08-02,2,2
SO-002391,2025-08-02,2025-08-02,2025-08-02,5,5
SO-002392,2025-08-02,2025-08-02,2025-08-02,3,3
SO-002393,2025-08-02,2025-08-02,2025-08-02,11,11
SO-002394,2025-08-02,2025-08-02,2025-08-02,3,3
SO-002395,2025-08-02,2025-08-02,2025-08-02,4,4
SO-002396,2025-08-02,2025-08-02,2025-08-02,4,4
SO-002397,2025-08-02,2025-08-02,2025-08-02,4,4
SO-002398,2025-08-02,2025-08-02,2025-08-02,4,4
SO-002399,2025-08-02,2025-08-02,2025-08-02,14,14
SO-002400,2025-08-02,2025-08-02,2025-08-02,11,11
SO-002401,2025-08-02,2025-08-02,2025-08-02,5,5
SO-002402,2025-08-02,2025-08-02,2025-08-02,16,16
SO-002403,2025-08-02,2025-08-02,2025-08-02,8,8
SO-002404,2025-08-02,2025-08-02,2025-08-02,17,17
SO-002405,2025-08-02,2025-08-02,2025-08-02,2,2
SO-002406,2025-08-02,2025-08-02,2025-08-02,4,4
SO-002407,2025-08-02,2025-08-02,2025-08-02,7,7
SO-002408,2025-08-02,2025-08-02,2025-08-02,11,11
SO-002409,2025-08-02,2025-08-02,2025-08-02,5,5
SO-002410,2025-08-02,2025-08-02,2025-08-02,8,8
SO-002411,2025-08-02,2025-08-02,2025-08-02,4,4
SO-002412,2025-08-02,2025-08-02,2025-08-02,16,16
SO-002413,2025-08-02,2025-08-02,2025-08-02,2,2
SO-002414,2025-08-02,2025-08-02,2025-08-02,11,11
SO-002415,2025-08-02,2025-08-02,2025-08-02,10,10
SO-002416,2025-08-02,2025-08-02,2025-08-03,4,4
SO-002417,2025-08-02,2025-08-02,2025-08-02,3,3
SO-002418,2025-08-02,2025-08-02,2025-08-02,9,9
SO-002419,2025-08-02,2025-08-02,2025-08-02,6,6
SO-002420,2025-08-02,2025-08-02,2025-08-02,9,8
SO-002421,2025-08-02,2025-08-02,2025-08-02,6,6
SO-002422,2025-08-02,2025-08-02,2025-08-02,5,5
SO-002423,2025-08-02,2025-08-02,2025-08-02,2,2
SO-002424,2025-08-02,2025-08-02,2025-08-02,9,9
SO-002425,2025-08-02,2025-08-02,2025-08-02,4,4
SO-002426,2025-08-02,2025-08-02,2025-08-02,4,4
SO-002427,2025-08-02,2025-08-02,2025-08-02,2,2
SO-002428,2025-08-02,2025-08-02,2025-08-03,7,7
SO-002429,2025-08-02,2025-08-02,2025-08-02,5,5
SO-002430,2025-08-02,2025-08-02,2025-08-02,1,1
SO-002431,2025-08-02,2025-08-02,2025-08-02,6,6
SO-002432,2025-08-02,2025-08-02,2025-08-02,9,9
SO-002433,2025-08-02,2025-08-02,2025-08-02,14,14
SO-002434,2025-08-02,2025-08-02,2025-08-02,6,6
SO-002435,2025-08-02,2025-08-02,2025-08-02,5,5
SO-002436,2025-08-02,2025-08-02,2025-08-02,4,4
SO-002437,2025-08-02,2025-08-02,2025-08-02,6,6
SO-002438,2025-08-02,2025-08-02,2025-08-02,13,13
SO-002439,2025-08-02,2025-08-02,2025-08-02,4,4
SO-002440,2025-08-02,2025-08-02,2025-08-02,8,8
SO-002441,2025-08-02,2025-08-02,2025-08-02,6,6
SO-002442,2025-08-02,2025-08-02,2025-08-02,7,7
SO-002443,2025-08-02,2025-08-02,2025-08-02,7,7
SO-002444,2025-08-02,2025-08-02,2025-08-02,6,6
SO-002445,2025-08-02,2025-08-02,2025-08-03,4,4
SO-002446,2025-08-02,2025-08-02,2025-08-02,1,1
SO-002447,2025-08-02,2025-08-02,2025-08-02,10,10
SO-002448,2025-08-02,2025-08-02,2025-08-02,3,3
SO-002449,2025-08-02,2025-08-02,2025-08-02,1,1
SO-002450,2025-08-02,2025-08-02,2025-08-02,1,1
SO-002451,2025-08-02,2025-08-02,2025-08-03,4,4
SO-002452,2025-08-02,2025-08-02,2025-08-02,19,19
SO-002453,2025-08-02,2025-08-02,2025-08-02,29,29
SO-002454,2025-08-02,2025-08-02,2025-08-02,6,6
SO-002455,2025-08-02,2025-08-02,2025-08-02,1,1
SO-002456,2025-08-02,2025-08-02,2025-08-02,7,7
SO-002457,2025-08-02,2025-08-02,2025-08-02,7,7
SO-002458,2025-08-02,2025-08-02,2025-08-02,12,12
SO-002459,2025-08-02,2025-08-02,2025-08-02,2,2
SO-002460,2025-08-02,2025-08-02,2025-08-02,5,5
SO-002461,2025-08-02,2025-08-02,2025-08-02,3,3
SO-002462,2025-08-02,2025-08-02,2025-08-02,5,5
SO-002463,2025-08-02,2025-08-02,2025-08-02,9,9
SO-002464,2025-08-02,2025-08-02,2025-08-02,13,13
SO-002465,2025-08-02,2025-08-02,2025-08-02,2,2
SO-002466,2025-08-02,2025-08-02,2025-08-02,5,5
SO-002467,2025-08-02,2025-08-02,2025-08-02,5,5
SO-002468,2025-08-02,2025-08-02,2025-08-03,5,5
SO-002469,2025-08-02,2025-08-02,2025-08-02,4,4
SO-002470,2025-08-02,2025-08-02,2025-08-02,7,7
SO-002471,2025-08-02,2025-08-02,2025-08-02,2,2
SO-002472,2025-08-02,2025-08-02,2025-08-02,17,17
SO-002473,2025-08-02,2025-08-02,2025-08-02,4,4
SO-002474,2025-08-02,2025-08-02,2025-08-02,24,24
SO-002475,2025-08-02,2025-08-02,2025-08-02,8,8
SO-002476,2025-08-02,2025-08-02,2025-08-02,3,3
SO-002477,2025-08-02,2025-08-02,2025-08-02,4,4
SO-002478,2025-08-02,2025-08-02,2025-08-02,15,15
SO-002479,2025-08-04,2025-08-04,2025-08-04,5,5
SO-002480,2025-08-04,2025-08-04,2025-08-05,6,6
SO-002481,2025-08-04,2025-08-04,2025-08-04,16,16
SO-002482,2025-08-04,2025-08-04,2025-08-04,11,11
SO-002483,2025-08-04,2025-08-04,2025-08-04,9,9
SO-002484,2025-08-04,2025-08-04,2025-08-04,11,11
SO-002485,2025-08-04,2025-08-04,2025-08-04,33,33
SO-002486,2025-08-04,2025-08-04,2025-08-04,3,3
SO-002487,2025-08-04,2025-08-04,2025-08-05,1,1
SO-002488,2025-08-04,2025-08-04,2025-08-04,26,26
SO-002489,2025-08-04,2025-08-04,2025-08-04,8,8
SO-002490,2025-08-04,2025-08-04,2025-08-05,4,4
SO-002491,2025-08-04,2025-08-04,2025-08-04,6,6
SO-002492,2025-08-04,2025-08-04,2025-08-04,4,4
SO-002493,2025-08-04,2025-08-04,2025-08-04,8,8
SO-002494,2025-08-04,2025-08-04,2025-08-04,20,20
SO-002495,2025-08-04,2025-08-04,2025-08-04,5,5
SO-002496,2025-08-04,2025-08-04,2025-08-04,2,2
SO-002497,2025-08-04,2025-08-04,2025-08-04,7,7
SO-002498,2025-08-04,2025-08-04,2025-08-04,4,4
SO-002499,2025-08-04,2025-08-04,2025-08-04,11,11
SO-002500,2025-08-04,2025-08-04,2025-08-05,3,3
SO-002501,2025-08-04,2025-08-04,2025-08-04,11,11
SO-002502,2025-08-04,2025-08-04,2025-08-04,4,4
SO-002503,2025-08-04,2025-08-04,2025-08-04,7,7
SO-002504,2025-08-04,2025-08-04,2025-08-04,7,7
SO-002505,2025-08-04,2025-08-04,2025-08-04,3,3
SO-002506,2025-08-04,2025-08-04,2025-08-04,7,7
SO-002507,2025-08-04,2025-08-04,2025-08-04,11,11
SO-002508,2025-08-04,2025-08-04,2025-08-04,3,3
SO-002509,2025-08-04,2025-08-04,2025-08-04,9,9
SO-002510,2025-08-04,2025-08-04,2025-08-04,9,9
SO-002511,2025-08-04,2025-08-04,2025-08-04,2,2
SO-002512,2025-08-04,2025-08-04,2025-08-04,10,10
SO-002513,2025-08-04,2025-08-04,2025-08-04,5,5
SO-002514,2025-08-04,2025-08-04,2025-08-04,7,7
SO-002515,2025-08-04,2025-08-04,2025-08-04,5,4
SO-002516,2025-08-04,2025-08-04,2025-08-04,2,2
SO-002517,2025-08-04,2025-08-04,2025-08-04,9,9
SO-002518,2025-08-04,2025-08-04,2025-08-04,14,14
SO-002519,2025-08-04,2025-08-04,2025-08-04,4,4
SO-002520,2025-08-04,2025-08-04,2025-08-04,13,13
SO-002521,2025-08-04,2025-08-04,2025-08-04,1,1
SO-002522,2025-08-04,2025-08-04,2025-08-04,2,2
SO-002523,2025-08-04,2025-08-04,2025-08-04,9,9
SO-002524,2025-08-04,2025-08-04,2025-08-04,8,8
SO-002525,2025-08-04,2025-08-04,2025-08-04,1,1
SO-002526,2025-08-04,2025-08-04,2025-08-05,7,7
SO-002527,2025-08-04,2025-08-04,2025-08-04,2,2
SO-002528,2025-08-04,2025-08-04,2025-08-04,14,14
SO-002529,2025-08-04,2025-08-04,2025-08-04,17,17
SO-002530,2025-08-04,2025-08-04,2025-08-04,22,22
SO-002531,2025-08-04,2025-08-04,2025-08-04,4,4
SO-002532,2025-08-04,2025-08-04,2025-08-04,15,15
SO-002533,2025-08-04,2025-08-04,2025-08-04,9,9
SO-002534,2025-08-04,2025-08-04,2025-08-04,5,5
SO-002535,2025-08-04,2025-08-04,2025-08-04,9,9
SO-002536,2025-08-04,2025-08-04,2025-08-04,8,8
SO-002537,2025-08-04,2025-08-04,2025-08-04,6,6
SO-002538,2025-08-04,2025-08-04,2025-08-04,3,3
SO-002539,2025-08-04,2025-08-04,2025-08-04,1,1
SO-002540,2025-08-04,2025-08-04,2025-08-04,9,9
SO-002541,2025-08-04,2025-08-04,2025-08-04,2,2
SO-002542,2025-08-04,2025-08-04,2025-08-04,2,2
SO-002543,2025-08-04,2025-08-04,2025-08-04,25,25
SO-002544,2025-08-04,2025-08-04,2025-08-04,6,6
SO-002545,2025-08-04,2025-08-04,2025-08-04,7,6
SO-002546,2025-08-04,2025-08-04,2025-08-04,4,4
SO-002547,2025-08-04,2025-08-04,2025-08-04,7,7
SO-002548,2025-08-04,2025-08-04,2025-08-04,23,23
SO-002549,2025-08-04,2025-08-04,2025-08-04,7,7
SO-002550,2025-08-04,2025-08-04,2025-08-04,5,5
SO-002551,2025-08-04,2025-08-04,2025-08-04,14,14
SO-002552,2025-08-04,2025-08-04,2025-08-04,4,4
SO-002553,2025-08-04,2025-08-04,2025-08-04,3,3
SO-002554,2025-08-04,2025-08-04,2025-08-04,15,15
SO-002555,2025-08-04,2025-08-04,2025-08-04,9,9
SO-002556,2025-08-04,2025-08-04,2025-08-05,21,21
SO-002557,2025-08-04,2025-08-04,2025-08-04,11,11
SO-002558,2025-08-04,2025-08-04,2025-08-04,14,14
SO-002559,2025-08-04,2025-08-04,2025-08-04,21,17
SO-002560,2025-08-04,2025-08-04,2025-08-04,9,9
SO-002561,2025-08-04,2025-08-04,2025-08-04,4,4
SO-002562,2025-08-04,2025-08-04,2025-08-05,9,9
SO-002563,2025-08-04,2025-08-04,2025-08-04,59,59
SO-002564,2025-08-04,2025-08-04,2025-08-04,11,11
SO-002565,2025-08-04,2025-08-04,2025-08-04,12,12
SO-002566,2025-08-04,2025-08-04,2025-08-04,14,14
SO-002567,2025-08-04,2025-08-04,2025-08-04,12,12
SO-002568,2025-08-04,2025-08-04,2025-08-04,12,12
SO-002569,2025-08-04,2025-08-04,2025-08-04,5,5
SO-002570,2025-08-04,2025-08-04,2025-08-04,25,25
SO-002571,2025-08-04,2025-08-04,2025-08-05,4,4
SO-002572,2025-08-04,2025-08-04,2025-08-05,1,1
SO-002573,2025-08-04,2025-08-04,2025-08-04,49,49
SO-002574,2025-08-05,2025-08-05,2025-08-05,4,4
SO-002575,2025-08-05,2025-08-05,2025-08-05,2,2
SO-002576,2025-08-05,2025-08-05,2025-08-05,6,6
SO-002577,2025-08-05,2025-08-05,2025-08-05,5,5
SO-002578,2025-08-05,2025-08-05,2025-08-05,17,17
SO-002579,2025-08-05,2025-08-05,2025-08-06,1,1
SO-002580,2025-08-05,2025-08-05,2025-08-05,19,19
SO-002581,2025-08-05,2025-08-05,2025-08-05,15,15
SO-002582,2025-08-05,2025-08-05,2025-08-05,12,12
SO-002583,2025-08-05,2025-08-05,2025-08-05,14,14
SO-002584,2025-08-05,2025-08-05,2025-08-05,3,3
SO-002585,2025-08-05,2025-08-05,2025-08-05,15,15
SO-002586,2025-08-05,2025-08-05,2025-08-05,14,14
SO-002587,2025-08-05,2025-08-05,2025-08-05,15,15
SO-002588,2025-08-05,2025-08-05,2025-08-05,20,20
SO-002589,2025-08-05,2025-08-05,2025-08-05,1,1
SO-002590,2025-08-05,2025-08-05,2025-08-05,3,3
SO-002591,2025-08-05,2025-08-05,2025-08-05,7,7
SO-002592,2025-08-05,2025-08-05,2025-08-05,3,3
SO-002593,2025-08-05,2025-08-05,2025-08-05,9,9
SO-002594,2025-08-05,2025-08-05,2025-08-05,19,19
SO-002595,2025-08-05,2025-08-05,2025-08-05,18,18
SO-002596,2025-08-05,2025-08-05,2025-08-05,11,11
SO-002597,2025-08-05,2025-08-05,2025-08-05,3,3
SO-002598,2025-08-05,2025-08-05,2025-08-05,11,11
SO-002599,2025-08-05,2025-08-05,2025-08-05,5,4
SO-002600,2025-08-05,2025-08-05,2025-08-05,4,4
SO-002601,2025-08-05,2025-08-05,2025-08-05,15,15
SO-002602,2025-08-05,2025-08-05,2025-08-05,2,2
SO-002603,2025-08-05,2025-08-05,2025-08-05,4,4
SO-002604,2025-08-05,2025-08-05,2025-08-05,7,7
SO-002605,2025-08-05,2025-08-05,2025-08-05,11,11
SO-002606,2025-08-05,2025-08-05,2025-08-05,17,17
SO-002607,2025-08-05,2025-08-05,2025-08-05,5,5
SO-002608,2025-08-05,2025-08-05,2025-08-05,12,12
SO-002609,2025-08-05,2025-08-05,2025-08-06,7,7
SO-002610,2025-08-05,2025-08-05,2025-08-05,4,4
SO-002611,2025-08-05,2025-08-05,2025-08-06,4,4
SO-002612,2025-08-05,2025-08-05,2025-08-05,12,12
SO-002613,2025-08-05,2025-08-05,2025-08-05,4,4
SO-002614,2025-08-05,2025-08-05,2025-08-05,9,9
SO-002615,2025-08-05,2025-08-05,2025-08-05,5,5
SO-002616,2025-08-05,2025-08-05,2025-08-05,7,7
SO-002617,2025-08-05,2025-08-05,2025-08-05,2,2
SO-002618,2025-08-05,2025-08-05,2025-08-05,17,16
SO-002619,2025-08-05,2025-08-05,2025-08-05,2,2
SO-002620,2025-08-05,2025-08-05,2025-08-05,7,7
SO-002621,2025-08-05,2025-08-05,2025-08-05,4,4
SO-002622,2025-08-05,2025-08-05,2025-08-05,3,3
SO-002623,2025-08-05,2025-08-05,2025-08-05,2,2
SO-002624,2025-08-05,2025-08-05,2025-08-05,4,4
SO-002625,2025-08-05,2025-08-05,2025-08-05,2,2
SO-002626,2025-08-05,2025-08-05,2025-08-05,2,2
SO-002627,2025-08-05,2025-08-05,2025-08-05,3,3
SO-002628,2025-08-05,2025-08-05,2025-08-05,3,3
SO-002629,2025-08-05,2025-08-05,2025-08-05,3,3
SO-002630,2025-08-05,2025-08-05,2025-08-05,5,5
SO-002631,2025-08-05,2025-08-05,2025-08-05,10,10
SO-002632,2025-08-05,2025-08-05,2025-08-05,7,7
SO-002633,2025-08-05,2025-08-05,2025-08-05,5,5
SO-002634,2025-08-05,2025-08-05,2025-08-05,5,5
SO-002635,2025-08-05,2025-08-05,2025-08-06,11,11
SO-002636,2025-08-05,2025-08-05,2025-08-05,2,2
SO-002637,2025-08-05,2025-08-05,2025-08-06,12,12
SO-002638,2025-08-05,2025-08-05,2025-08-05,1,1
SO-002639,2025-08-05,2025-08-05,2025-08-05,7,7
SO-002640,2025-08-05,2025-08-05,2025-08-05,10,10
SO-002641,2025-08-05,2025-08-05,2025-08-05,4,4
SO-002642,2025-08-05,2025-08-05,2025-08-05,3,3
SO-002643,2025-08-05,2025-08-05,2025-08-05,5,5
SO-002644,2025-08-05,2025-08-05,2025-08-06,16,16
SO-002645,2025-08-05,2025-08-05,2025-08-05,6,6
SO-002646,2025-08-05,2025-08-05,2025-08-05,2,2
SO-002647,2025-08-05,2025-08-05,2025-08-05,3,3
SO-002648,2025-08-05,2025-08-05,2025-08-05,2,2
SO-002649,2025-08-05,2025-08-05,2025-08-05,16,16
SO-002650,2025-08-05,2025-08-05,2025-08-05,3,3
SO-002651,2025-08-05,2025-08-05,2025-08-06,7,7
SO-002652,2025-08-05,2025-08-05,2025-08-05,4,4
SO-002653,2025-08-05,2025-08-05,2025-08-05,6,6
SO-002654,2025-08-05,2025-08-05,2025-08-05,9,9
SO-002655,2025-08-05,2025-08-05,2025-08-05,3,3
SO-002656,2025-08-05,2025-08-05,2025-08-05,2,2
SO-002657,2025-08-05,2025-08-05,2025-08-05,63,63
SO-002658,2025-08-05,2025-08-05,2025-08-05,2,2
SO-002659,2025-08-05,2025-08-05,2025-08-05,7,7
SO-002660,2025-08-05,2025-08-05,2025-08-06,6,6
SO-002661,2025-08-05,2025-08-05,2025-08-05,9,8
SO-002662,2025-08-05,2025-08-05,2025-08-05,7,7
SO-002663,2025-08-05,2025-08-05,2025-08-05,15,15
SO-002664,2025-08-05,2025-08-05,2025-08-05,2,2
SO-002665,2025-08-05,2025-08-05,2025-08-05,3,3
SO-002666,2025-08-05,2025-08-05,2025-08-05,1,1
SO-002667,2025-08-05,2025-08-05,2025-08-06,2,2
SO-002668,2025-08-05,2025-08-05,2025-08-06,10,10
SO-002669,2025-08-05,2025-08-05,2025-08-05,4,4
SO-002670,2025-08-05,2025-08-05,2025-08-05,4,4
SO-002671,2025-08-05,2025-08-05,2025-08-05,12,12
SO-002672,2025-08-05,2025-08-05,2025-08-05,7,7
SO-002673,2025-08-05,2025-08-05,2025-08-05,5,5
SO-002674,2025-08-05,2025-08-05,2025-08-06,28,28
SO-002675,2025-08-05,2025-08-05,2025-08-05,5,5
SO-002676,2025-08-06,2025-08-06,2025-08-06,1,1
SO-002677,2025-08-06,2025-08-06,2025-08-06,71,71
SO-002678,2025-08-06,2025-08-06,2025-08-06,3,3
SO-002679,2025-08-06,2025-08-06,2025-08-06,6,6
SO-002680,2025-08-06,2025-08-06,2025-08-06,6,6
SO-002681,2025-08-06,2025-08-06,2025-08-06,5,5
SO-002682,2025-08-06,2025-08-06,2025-08-06,6,6
SO-002683,2025-08-06,2025-08-06,2025-08-06,9,9
SO-002684,2025-08-06,2025-08-06,2025-08-06,4,4
SO-002685,2025-08-06,2025-08-06,2025-08-06,8,8
SO-002686,2025-08-06,2025-08-06,2025-08-06,2,2
SO-002687,2025-08-06,2025-08-06,2025-08-06,14,14
SO-002688,2025-08-06,2025-08-06,2025-08-06,3,3
SO-002689,2025-08-06,2025-08-06,2025-08-06,7,7
SO-002690,2025-08-06,2025-08-06,2025-08-06,10,10
SO-002691,2025-08-06,2025-08-06,2025-08-06,26,26
SO-002692,2025-08-06,2025-08-06,2025-08-06,1,1
SO-002693,2025-08-06,2025-08-06,2025-08-06,5,5
SO-002694,2025-08-06,2025-08-06,2025-08-06,6,6
SO-002695,2025-08-06,2025-08-06,2025-08-06,6,6
SO-002696,2025-08-06,2025-08-06,2025-08-06,3,3
SO-002697,2025-08-06,2025-08-06,2025-08-06,1,1
SO-002698,2025-08-06,2025-08-06,2025-08-06,11,11
SO-002699,2025-08-06,2025-08-06,2025-08-06,11,11
SO-002700,2025-08-06,2025-08-06,2025-08-06,45,45
SO-002701,2025-08-06,2025-08-06,2025-08-06,6,6
SO-002702,2025-08-06,2025-08-06,2025-08-06,1,1
SO-002703,2025-08-06,2025-08-06,2025-08-06,12,12
SO-002704,2025-08-06,2025-08-06,2025-08-06,4,4
SO-002705,2025-08-06,2025-08-06,2025-08-06,4,4
SO-002706,2025-08-06,2025-08-06,2025-08-06,6,6
SO-002707,2025-08-06,2025-08-06,2025-08-06,6,6
SO-002708,2025-08-06,2025-08-06,2025-08-06,6,6
SO-002709,2025-08-06,2025-08-06,2025-08-06,12,12
SO-002710,2025-08-06,2025-08-06,2025-08-06,6,6
SO-002711,2025-08-06,2025-08-06,2025-08-06,5,5
SO-002712,2025-08-06,2025-08-06,2025-08-06,2,2
SO-002713,2025-08-06,2025-08-06,2025-08-06,14,14
SO-002714,2025-08-06,2025-08-06,2025-08-06,14,14
SO-002715,2025-08-06,2025-08-06,2025-08-06,5,5
SO-002716,2025-08-06,2025-08-06,2025-08-06,1,1
SO-002717,2025-08-06,2025-08-06,2025-08-06,4,4
SO-002718,2025-08-06,2025-08-06,2025-08-06,7,7
SO-002719,2025-08-06,2025-08-06,2025-08-06,5,5
SO-002720,2025-08-06,2025-08-06,2025-08-06,3,3
SO-002721,2025-08-06,2025-08-06,2025-08-06,7,7
SO-002722,2025-08-06,2025-08-06,2025-08-06,11,11
SO-002723,2025-08-06,2025-08-06,2025-08-06,9,9
SO-002724,2025-08-06,2025-08-06,2025-08-06,7,7
SO-002725,2025-08-06,2025-08-06,2025-08-06,16,16
SO-002726,2025-08-06,2025-08-06,2025-08-06,9,9
SO-002727,2025-08-06,2025-08-06,2025-08-06,14,14
SO-002728,2025-08-06,2025-08-06,2025-08-07,6,6
SO-002729,2025-08-06,2025-08-06,2025-08-06,3,3
SO-002730,2025-08-06,2025-08-06,2025-08-06,16,16
SO-002731,2025-08-06,2025-08-06,2025-08-06,19,19
SO-002732,2025-08-06,2025-08-06,2025-08-06,3,3
SO-002733,2025-08-06,2025-08-06,2025-08-06,3,3
SO-002734,2025-08-06,2025-08-06,2025-08-06,6,6
SO-002735,2025-08-06,2025-08-06,2025-08-07,3,3
SO-002736,2025-08-06,2025-08-06,2025-08-07,5,5
SO-002737,2025-08-06,2025-08-06,2025-08-06,1,1
SO-002738,2025-08-06,2025-08-06,2025-08-06,11,11
SO-002739,2025-08-06,2025-08-06,2025-08-06,25,25
SO-002740,2025-08-06,2025-08-06,2025-08-06,16,16
SO-002741,2025-08-06,2025-08-06,2025-08-06,1,1
SO-002742,2025-08-06,2025-08-06,2025-08-06,2,2
SO-002743,2025-08-06,2025-08-06,2025-08-06,28,28
SO-002744,2025-08-06,2025-08-06,2025-08-07,9,9
SO-002745,2025-08-06,2025-08-06,2025-08-06,11,11
SO-002746,2025-08-06,2025-08-06,2025-08-06,7,7
SO-002747,2025-08-06,2025-08-06,2025-08-06,3,3
SO-002748,2025-08-06,2025-08-06,2025-08-06,12,12
SO-002749,2025-08-06,2025-08-06,2025-08-06,7,7
SO-002750,2025-08-06,2025-08-06,2025-08-06,11,11
SO-002751,2025-08-06,2025-08-06,2025-08-06,5,5
SO-002752,2025-08-06,2025-08-06,2025-08-06,5,5
SO-002753,2025-08-06,2025-08-06,2025-08-06,1,1
SO-002754,2025-08-06,2025-08-06,2025-08-07,7,7
SO-002755,2025-08-06,2025-08-06,2025-08-06,14,14
SO-002756,2025-08-06,2025-08-06,2025-08-07,13,13
SO-002757,2025-08-06,2025-08-06,2025-08-07,12,12
SO-002758,2025-08-06,2025-08-06,2025-08-06,4,4
SO-002759,2025-08-06,2025-08-06,2025-08-06,6,5
SO-002760,2025-08-06,2025-08-06,2025-08-06,5,5
SO-002761,2025-08-06,2025-08-06,2025-08-06,8,8
SO-002762,2025-08-06,2025-08-06,2025-08-06,8,8
SO-002763,2025-08-06,2025-08-06,2025-08-06,5,5
SO-002764,2025-08-06,2025-08-06,2025-08-06,17,17
SO-002765,2025-08-06,2025-08-06,2025-08-06,6,6
SO-002766,2025-08-06,2025-08-06,2025-08-06,4,4
SO-002767,2025-08-06,2025-08-06,2025-08-06,2,2
SO-002768,2025-08-06,2025-08-06,2025-08-06,2,2
SO-002769,2025-08-06,2025-08-06,2025-08-07,8,8
SO-002770,2025-08-06,2025-08-06,2025-08-06,6,6
SO-002771,2025-08-07,2025-08-07,2025-08-08,2,2
SO-002772,2025-08-07,2025-08-07,2025-08-07,20,20
SO-002773,2025-08-07,2025-08-07,2025-08-07,2,2
SO-002774,2025-08-07,2025-08-07,2025-08-07,13,13
SO-002775,2025-08-07,2025-08-07,2025-08-07,4,4
SO-002776,2025-08-07,2025-08-07,2025-08-07,11,11
SO-002777,2025-08-07,2025-08-07,2025-08-07,10,10
SO-002778,2025-08-07,2025-08-07,2025-08-07,4,4
SO-002779,2025-08-07,2025-08-07,2025-08-07,4,4
SO-002780,2025-08-07,2025-08-07,2025-08-07,10,10
SO-002781,2025-08-07,2025-08-07,2025-08-07,9,9
SO-002782,2025-08-07,2025-08-07,2025-08-07,3,3
SO-002783,2025-08-07,2025-08-07,2025-08-07,4,4
SO-002784,2025-08-07,2025-08-07,2025-08-07,11,11
SO-002785,2025-08-07,2025-08-07,2025-08-07,2,2
SO-002786,2025-08-07,2025-08-07,2025-08-07,9,9
SO-002787,2025-08-07,2025-08-07,2025-08-07,3,3
SO-002788,2025-08-07,2025-08-07,2025-08-07,4,4
SO-002789,2025-08-07,2025-08-07,2025-08-07,10,9
SO-002790,2025-08-07,2025-08-07,2025-08-07,7,7
SO-002791,2025-08-07,2025-08-07,2025-08-07,5,5
SO-002792,2025-08-07,2025-08-07,2025-08-07,9,9
SO-002793,2025-08-07,2025-08-07,2025-08-07,6,6
SO-002794,2025-08-07,2025-08-07,2025-08-07,2,2
SO-002795,2025-08-07,2025-08-07,2025-08-07,3,3
SO-002796,2025-08-07,2025-08-07,2025-08-07,5,5
SO-002797,2025-08-07,2025-08-07,2025-08-07,6,6
SO-002798,2025-08-07,2025-08-07,2025-08-07,10,10
SO-002799,2025-08-07,2025-08-07,2025-08-07,4,4
SO-002800,2025-08-07,2025-08-07,2025-08-07,11,11
SO-002801,2025-08-07,2025-08-07,2025-08-07,4,4
SO-002802,2025-08-07,2025-08-07,2025-08-07,7,7
SO-002803,2025-08-07,2025-08-07,2025-08-07,6,6
SO-002804,2025-08-07,2025-08-07,2025-08-07,8,8
SO-002805,2025-08-07,2025-08-07,2025-08-07,3,3
