session_date,operative_id,zone,hours_worked,lines_picked,units_picked,mispicks
2025-11-07,OP-044,Chilled Pick,3.55,188,589,1
2025-11-07,OP-046,Ambient Pick,6.96,571,1752,2
2025-11-07,OP-046,Chilled Pick,0.97,73,151,2
2025-11-07,OP-048,Chilled Pick,6.85,451,869,7
2025-11-08,OP-001,Bulk,7.53,409,840,1
2025-11-08,OP-002,Chilled Pick,8.1,659,1167,4
2025-11-08,OP-003,Ambient Pick,1.81,166,466,1
2025-11-08,OP-003,Bulk,5.39,261,857,1
2025-11-08,OP-004,Chilled Pick,7.67,576,1077,1
2025-11-08,OP-009,Chilled Pick,8.09,518,1744,5
2025-11-08,OP-010,Ambient Pick,7.11,762,2062,8
2025-11-08,OP-012,Ambient Pick,7.29,832,2300,5
2025-11-08,OP-014,Bulk,6.27,383,947,4
2025-11-08,OP-015,Chilled Pick,7.64,305,935,6
2025-11-08,OP-017,Ambient Pick,7.15,822,1516,2
2025-11-08,OP-018,Ambient Pick,3.46,352,735,1
2025-11-08,OP-018,Chilled Pick,4.68,411,687,0
2025-11-08,OP-019,Ambient Pick,8.38,791,2362,4
2025-11-08,OP-020,Chilled Pick,6.7,544,1663,4
2025-11-08,OP-021,Ambient Pick,6.69,689,2320,3
2025-11-08,OP-022,Chilled Pick,6.9,408,1329,2
2025-11-08,OP-023,Ambient Pick,7.82,877,2925,9
2025-11-08,OP-024,Ambient Pick,1.03,77,161,5
2025-11-08,OP-024,Returns,6.23,187,463,6
2025-11-08,OP-025,Chilled Pick,4.52,404,663,5
2025-11-08,OP-025,Ambient Pick,3.67,328,794,2
2025-11-08,OP-026,Chilled Pick,7.08,629,1432,6
2025-11-08,OP-027,Bulk,7.37,382,886,0
2025-11-08,OP-028,Ambient Pick,9.23,860,1513,5
2025-11-08,OP-029,Returns,8.36,365,776,6
2025-11-08,OP-031,Ambient Pick,7.6,776,2068,5
2025-11-08,OP-032,Bulk,2.76,177,351,0
2025-11-08,OP-032,Ambient Pick,4.33,556,1673,1
2025-11-08,OP-033,Ambient Pick,7.4,845,1893,9
2025-11-08,OP-034,Chilled Pick,6.66,538,1339,6
2025-11-08,OP-034,Ambient Pick,0.9,89,235,0
2025-11-08,OP-036,Ambient Pick,7.61,1029,2606,12
2025-11-08,OP-037,Ambient Pick,5.29,556,1575,3
2025-11-08,OP-037,Bulk,2.34,140,402,0
2025-11-08,OP-038,Bulk,7.49,353,944,4
2025-11-08,OP-040,Ambient Pick,4.86,549,1865,12
2025-11-08,OP-040,Bulk,1.48,96,194,1
2025-11-08,OP-041,Ambient Pick,3.77,314,907,2
2025-11-08,OP-041,Bulk,4.48,233,671,3
2025-11-08,OP-042,Ambient Pick,8.51,827,1620,10
2025-11-08,OP-044,Ambient Pick,8.12,535,1019,6
2025-11-08,OP-046,Ambient Pick,8.74,797,1778,17
2025-11-10,OP-002,Ambient Pick,7.35,940,2132,8
2025-11-10,OP-004,Chilled Pick,6.78,592,1619,7
2025-11-10,OP-007,Chilled Pick,2.64,313,1064,4
2025-11-10,OP-007,Bulk,4.43,360,841,4
2025-11-10,OP-009,Bulk,2.01,109,342,0
2025-11-10,OP-009,Chilled Pick,5.3,474,850,6
2025-11-10,OP-010,Returns,2.99,176,539,3
2025-11-10,OP-010,Ambient Pick,3.35,455,1279,2
2025-11-10,OP-012,Bulk,8.6,594,1277,4
2025-11-10,OP-013,Ambient Pick,8.58,1047,1859,13
2025-11-10,OP-014,Bulk,7.09,475,1283,5
2025-11-10,OP-015,Chilled Pick,7.69,372,1070,10
2025-11-10,OP-017,Ambient Pick,5.33,629,1558,5
2025-11-10,OP-017,Bulk,1.67,111,224,0
2025-11-10,OP-018,Bulk,7.43,501,804,1
2025-11-10,OP-020,Returns,7.39,365,738,10
2025-11-10,OP-021,Chilled Pick,7.54,821,2439,16
2025-11-10,OP-022,Bulk,8.06,407,913,4
2025-11-10,OP-023,Bulk,7.57,543,1550,0
2025-11-10,OP-025,Ambient Pick,7.56,995,3221,7
2025-11-10,OP-026,Chilled Pick,7.4,769,1585,10
2025-11-10,OP-027,Ambient Pick,6.99,785,2425,6
2025-11-10,OP-028,Ambient Pick,6.52,840,2322,13
2025-11-10,OP-028,Bulk,0.76,44,84,0
2025-11-10,OP-029,Returns,8.54,472,1499,10
2025-11-10,OP-031,Ambient Pick,6.16,728,1396,12
2025-11-10,OP-031,Chilled Pick,1.19,106,291,0
2025-11-10,OP-032,Chilled Pick,8.65,957,2513,11
2025-11-10,OP-033,Ambient Pick,6.37,831,1458,16
2025-11-10,OP-034,Ambient Pick,7.51,979,2559,10
2025-11-10,OP-035,Bulk,4.34,288,807,5
2025-11-10,OP-035,Ambient Pick,3.46,401,751,9
2025-11-10,OP-036,Returns,7.23,505,822,11
2025-11-10,OP-037,Chilled Pick,3.05,295,636,6
2025-11-10,OP-037,Ambient Pick,4.0,451,751,5
2025-11-10,OP-038,Bulk,2.57,142,300,2
2025-11-10,OP-038,Chilled Pick,3.9,284,627,12
2025-11-10,OP-040,Chilled Pick,6.81,826,1642,21
2025-11-10,OP-041,Chilled Pick,7.62,587,1066,10
2025-11-10,OP-042,Bulk,7.04,490,1455,7
2025-11-10,OP-044,Ambient Pick,7.9,634,1865,6
2025-11-10,OP-046,Ambient Pick,7.36,756,1377,10
2025-11-10,OP-048,Ambient Pick,0.63,66,180,1
2025-11-10,OP-048,Chilled Pick,7.37,624,2016,20
2025-11-11,OP-001,Returns,2.28,111,269,0
2025-11-11,OP-001,Ambient Pick,6.26,662,1087,7
2025-11-11,OP-002,Bulk,7.58,402,1295,1
2025-11-11,OP-003,Ambient Pick,3.45,332,911,6
2025-11-11,OP-003,Chilled Pick,4.6,281,914,1
2025-11-11,OP-004,Bulk,5.01,272,851,2
2025-11-11,OP-004,Ambient Pick,3.68,341,630,1
2025-11-11,OP-007,Chilled Pick,7.38,559,1284,2
2025-11-11,OP-010,Chilled Pick,6.55,508,1668,4
2025-11-11,OP-012,Ambient Pick,7.02,826,2657,2
2025-11-11,OP-014,Ambient Pick,6.94,675,1596,7
2025-11-11,OP-015,Chilled Pick,8.34,335,1121,3
2025-11-11,OP-017,Returns,7.64,368,908,5
2025-11-11,OP-018,Bulk,6.96,419,730,0
2025-11-11,OP-019,Bulk,6.74,372,1185,1
2025-11-11,OP-020,Chilled Pick,6.05,474,1204,6
2025-11-11,OP-021,Ambient Pick,5.18,579,1092,0
2025-11-11,OP-021,Bulk,3.17,226,565,3
2025-11-11,OP-022,Chilled Pick,7.07,471,800,5
2025-11-11,OP-024,Returns,7.25,228,673,7
2025-11-11,OP-025,Bulk,1.08,67,165,0
2025-11-11,OP-025,Ambient Pick,7.45,854,2744,8
2025-11-11,OP-026,Chilled Pick,2.0,175,558,1
2025-11-11,OP-026,Ambient Pick,5.67,559,1328,4
2025-11-11,OP-027,Chilled Pick,7.19,526,1779,2
2025-11-11,OP-028,Chilled Pick,4.66,369,1135,5
2025-11-11,OP-028,Ambient Pick,2.16,211,573,2
2025-11-11,OP-029,Ambient Pick,7.02,684,2064,3
2025-11-11,OP-031,Bulk,7.89,398,1212,3
2025-11-11,OP-032,Ambient Pick,7.57,942,1714,5
2025-11-11,OP-033,Ambient Pick,7.12,737,2195,3
2025-11-11,OP-034,Ambient Pick,7.12,721,1216,3
2025-11-11,OP-035,Ambient Pick,7.74,724,1540,11
2025-11-11,OP-036,Ambient Pick,8.38,980,2921,4
2025-11-11,OP-038,Ambient Pick,7.66,650,2162,15
2025-11-11,OP-041,Ambient Pick,7.11,584,1775,0
2025-11-11,OP-042,Bulk,8.29,449,1450,5
2025-11-11,OP-044,Chilled Pick,7.81,414,1205,1
2025-11-11,OP-046,Returns,7.08,325,992,9
2025-11-11,OP-046,Ambient Pick,0.5,43,69,0
2025-11-11,OP-048,Ambient Pick,7.19,680,1803,11
2025-11-12,OP-001,Ambient Pick,6.31,628,1280,9
2025-11-12,OP-002,Ambient Pick,8.08,782,2481,1
2025-11-12,OP-003,Chilled Pick,7.19,539,1062,10
2025-11-12,OP-004,Ambient Pick,2.76,265,525,2
2025-11-12,OP-004,Bulk,4.77,268,547,2
2025-11-12,OP-005,Returns,1.74,82,217,1
2025-11-12,OP-005,Bulk,6.03,343,956,0
2025-11-12,OP-007,Ambient Pick,6.83,694,2238,3
2025-11-12,OP-010,Chilled Pick,7.26,633,1556,7
2025-11-12,OP-012,Bulk,7.94,493,790,3
2025-11-12,OP-013,Chilled Pick,7.85,626,1866,1
2025-11-12,OP-015,Ambient Pick,8.0,387,1121,3
2025-11-12,OP-017,Bulk,3.58,201,435,0
2025-11-12,OP-017,Chilled Pick,3.32,274,907,3
2025-11-12,OP-019,Bulk,7.08,352,1061,0
2025-11-12,OP-020,Ambient Pick,6.88,630,2130,4
2025-11-12,OP-021,Chilled Pick,7.75,648,1895,6
2025-11-12,OP-022,Bulk,7.88,380,1089,3
2025-11-12,OP-023,Bulk,8.57,499,1119,0
2025-11-12,OP-024,Chilled Pick,3.95,191,435,2
2025-11-12,OP-024,Returns,4.5,144,305,6
2025-11-12,OP-025,Chilled Pick,6.72,526,1219,3
2025-11-12,OP-026,Ambient Pick,6.16,665,1135,3
2025-11-12,OP-027,Chilled Pick,1.68,122,409,0
2025-11-12,OP-027,Bulk,5.26,264,733,0
2025-11-12,OP-028,Ambient Pick,8.34,745,2121,7
2025-11-12,OP-029,Ambient Pick,7.63,764,1704,6
2025-11-12,OP-031,Ambient Pick,0.62,57,186,0
2025-11-12,OP-031,Bulk,8.12,419,745,2
2025-11-12,OP-032,Returns,7.7,392,703,3
2025-11-12,OP-034,Ambient Pick,6.89,583,1706,3
2025-11-12,OP-036,Bulk,4.1,321,647,1
2025-11-12,OP-036,Chilled Pick,3.52,347,842,2
2025-11-12,OP-037,Chilled Pick,8.28,673,2236,10
2025-11-12,OP-038,Returns,8.6,311,514,7
2025-11-12,OP-040,Chilled Pick,7.51,735,1779,21
2025-11-12,OP-041,Returns,2.15,85,286,1
2025-11-12,OP-041,Ambient Pick,6.23,467,1375,5
2025-11-12,OP-042,Ambient Pick,8.02,798,1483,9
2025-11-12,OP-044,Bulk,8.24,332,972,3
2025-11-12,OP-046,Bulk,7.67,359,1145,3
2025-11-12,OP-048,Ambient Pick,4.83,446,1235,5
2025-11-12,OP-048,Bulk,2.46,127,357,0
2025-11-13,OP-004,Ambient Pick,6.28,595,1007,1
2025-11-13,OP-005,Ambient Pick,8.69,927,2600,10
2025-11-13,OP-007,Chilled Pick,7.82,698,2115,5
2025-11-13,OP-010,Ambient Pick,6.79,728,2017,8
2025-11-13,OP-012,Ambient Pick,4.38,487,1646,3
2025-11-13,OP-012,Bulk,2.73,193,315,2
2025-11-13,OP-013,Bulk,0.89,42,84,0
2025-11-13,OP-013,Chilled Pick,6.63,528,973,1
2025-11-13,OP-014,Ambient Pick,7.04,647,1491,6
2025-11-13,OP-014,Chilled Pick,1.94,137,342,0
2025-11-13,OP-015,Bulk,0.6,17,45,0
2025-11-13,OP-015,Returns,8.13,186,402,4
2025-11-13,OP-017,Bulk,8.08,520,1736,1
2025-11-13,OP-018,Ambient Pick,3.05,313,1052,1
2025-11-13,OP-018,Bulk,5.27,299,698,0
2025-11-13,OP-019,Chilled Pick,6.81,506,908,2
2025-11-13,OP-020,Ambient Pick,8.34,808,2401,10
2025-11-13,OP-021,Ambient Pick,7.16,803,2073,11
2025-11-13,OP-025,Bulk,6.84,398,814,0
2025-11-13,OP-027,Chilled Pick,4.91,403,736,4
2025-11-13,OP-027,Ambient Pick,2.1,202,323,1
2025-11-13,OP-028,Chilled Pick,7.39,637,1300,12
2025-11-13,OP-029,Bulk,6.55,350,1151,1
2025-11-13,OP-031,Bulk,1.48,71,180,0
2025-11-13,OP-031,Ambient Pick,6.65,637,1379,4
2025-11-13,OP-032,Ambient Pick,5.41,630,1080,4
2025-11-13,OP-032,Bulk,1.16,74,130,0
2025-11-13,OP-033,Ambient Pick,6.81,747,2476,2
2025-11-13,OP-034,Ambient Pick,6.78,703,1173,1
2025-11-13,OP-035,Bulk,7.0,390,1252,3
2025-11-13,OP-037,Returns,7.99,385,802,8
2025-11-13,OP-038,Ambient Pick,7.0,609,2066,7
2025-11-13,OP-040,Chilled Pick,7.15,675,1609,16
2025-11-13,OP-041,Chilled Pick,6.13,417,762,7
2025-11-13,OP-041,Ambient Pick,1.36,117,264,0
2025-11-13,OP-042,Chilled Pick,7.18,553,1526,7
2025-11-13,OP-048,Ambient Pick,8.65,839,2046,13
2025-11-14,OP-001,Bulk,7.56,412,824,4
2025-11-14,OP-002,Ambient Pick,7.72,809,2154,4
2025-11-14,OP-003,Bulk,8.66,402,801,2
2025-11-14,OP-005,Ambient Pick,6.97,783,2552,7
2025-11-14,OP-007,Chilled Pick,2.96,251,775,4
2025-11-14,OP-007,Returns,2.86,131,267,1
2025-11-14,OP-012,Bulk,7.11,446,1476,2
2025-11-14,OP-014,Ambient Pick,7.5,785,2136,6
2025-11-14,OP-015,Ambient Pick,3.71,201,390,2
2025-11-14,OP-015,Returns,4.83,104,248,2
2025-11-14,OP-018,Chilled Pick,7.17,627,1950,2
2025-11-14,OP-020,Ambient Pick,1.63,148,407,0
2025-11-14,OP-020,Bulk,5.55,306,685,2
2025-11-14,OP-021,Ambient Pick,6.3,730,2474,8
2025-11-14,OP-022,Ambient Pick,6.56,540,867,4
2025-11-14,OP-022,Chilled Pick,1.15,75,133,2
2025-11-14,OP-023,Chilled Pick,4.43,365,1164,0
2025-11-14,OP-023,Bulk,3.75,227,678,0
2025-11-14,OP-025,Ambient Pick,7.69,822,2203,9
2025-11-14,OP-026,Chilled Pick,7.11,666,1594,2
2025-11-14,OP-027,Bulk,6.16,343,1021,1
2025-11-14,OP-027,Ambient Pick,1.13,113,308,2
2025-11-14,OP-029,Ambient Pick,7.0,647,1430,3
2025-11-14,OP-031,Chilled Pick,7.8,657,1728,8
2025-11-14,OP-032,Ambient Pick,6.6,830,2511,4
2025-11-14,OP-033,Ambient Pick,7.76,894,1902,4
2025-11-14,OP-034,Ambient Pick,8.16,757,1945,3
2025-11-14,OP-035,Bulk,6.52,333,915,3
2025-11-14,OP-036,Ambient Pick,7.21,856,2089,1
2025-11-14,OP-037,Chilled Pick,1.97,122,306,0
2025-11-14,OP-037,Ambient Pick,5.8,575,1535,2
2025-11-14,OP-038,Chilled Pick,7.5,474,1022,3
2025-11-14,OP-040,Chilled Pick,7.25,676,2250,17
2025-11-14,OP-041,Ambient Pick,7.04,612,1336,8
2025-11-14,OP-042,Ambient Pick,7.29,738,1640,13
2025-11-14,OP-044,Ambient Pick,7.09,476,1321,5
2025-11-14,OP-048,Bulk,2.89,158,283,2
2025-11-14,OP-048,Chilled Pick,5.42,412,674,4
2025-11-15,OP-001,Returns,8.07,418,959,6
2025-11-15,OP-002,Ambient Pick,7.37,701,2144,4
2025-11-15,OP-003,Bulk,8.39,469,1377,1
2025-11-15,OP-004,Bulk,7.7,406,1043,1
2025-11-15,OP-007,Ambient Pick,6.83,767,1396,8
2025-11-15,OP-009,Ambient Pick,7.21,623,1716,1
2025-11-15,OP-010,Returns,8.45,386,642,7
2025-11-15,OP-012,Ambient Pick,7.4,847,2477,12
2025-11-15,OP-013,Bulk,3.49,185,581,0
2025-11-15,OP-013,Ambient Pick,4.88,528,1278,2
2025-11-15,OP-014,Ambient Pick,0.62,60,153,0
2025-11-15,OP-014,Chilled Pick,6.36,536,1324,3
2025-11-15,OP-015,Bulk,7.72,214,726,2
2025-11-15,OP-017,Chilled Pick,7.28,575,1333,4
2025-11-15,OP-018,Chilled Pick,7.24,557,1826,7
2025-11-15,OP-018,Ambient Pick,0.56,57,116,0
2025-11-15,OP-019,Chilled Pick,7.7,597,1964,5
2025-11-15,OP-020,Ambient Pick,7.96,873,2311,17
2025-11-15,OP-021,Chilled Pick,7.12,653,1111,6
2025-11-15,OP-022,Chilled Pick,7.54,449,727,5
2025-11-15,OP-023,Chilled Pick,7.47,568,1838,4
2025-11-15,OP-024,Ambient Pick,7.31,505,1459,14
2025-11-15,OP-025,Chilled Pick,7.86,745,1635,13
2025-11-15,OP-026,Ambient Pick,7.43,777,1539,4
2025-11-15,OP-027,Bulk,2.3,119,309,1
2025-11-15,OP-027,Returns,5.58,285,464,1
2025-11-15,OP-031,Ambient Pick,7.63,712,1148,7
2025-11-15,OP-032,Ambient Pick,7.63,1014,2208,5
2025-11-15,OP-033,Bulk,5.21,301,495,0
2025-11-15,OP-033,Ambient Pick,2.51,259,709,0
2025-11-15,OP-034,Ambient Pick,8.18,852,1418,8
2025-11-15,OP-035,Chilled Pick,7.33,548,947,4
2025-11-15,OP-036,Ambient Pick,7.22,957,2400,7
2025-11-15,OP-037,Ambient Pick,8.2,698,1660,6
2025-11-15,OP-038,Bulk,3.08,143,341,1
2025-11-15,OP-038,Ambient Pick,5.29,441,778,5
2025-11-15,OP-040,Bulk,6.62,565,1824,8
2025-11-15,OP-041,Chilled Pick,6.43,419,676,4
2025-11-15,OP-041,Bulk,2.49,109,203,0
2025-11-15,OP-042,Chilled Pick,6.89,588,1509,12
2025-11-15,OP-044,Ambient Pick,6.32,437,1077,6
2025-11-15,OP-046,Ambient Pick,7.35,639,1816,10
2025-11-17,OP-001,Chilled Pick,7.12,727,2064,8
2025-11-17,OP-002,Bulk,7.59,550,1735,4
2025-11-17,OP-003,Bulk,6.75,485,1476,4
2025-11-17,OP-004,Chilled Pick,7.86,639,1279,4
2025-11-17,OP-005,Bulk,7.67,568,1650,2
2025-11-17,OP-007,Ambient Pick,7.65,1039,2548,8
2025-11-17,OP-009,Returns,8.16,348,1028,2
2025-11-17,OP-010,Bulk,8.2,623,1430,3
2025-11-17,OP-012,Bulk,7.91,558,1626,2
2025-11-17,OP-013,Ambient Pick,7.35,869,2066,11
2025-11-17,OP-014,Bulk,7.81,519,1359,7
2025-11-17,OP-015,Ambient Pick,7.73,481,1592,8
2025-11-17,OP-017,Bulk,8.29,552,1286,3
2025-11-17,OP-018,Ambient Pick,8.23,1124,3699,7
2025-11-17,OP-019,Ambient Pick,7.71,924,1974,5
2025-11-17,OP-020,Bulk,7.52,489,1443,4
2025-11-17,OP-021,Chilled Pick,8.41,952,2950,15
2025-11-17,OP-022,Ambient Pick,8.1,875,1564,7
2025-11-17,OP-023,Ambient Pick,0.57,68,119,1
2025-11-17,OP-023,Chilled Pick,5.09,486,856,2
2025-11-17,OP-024,Returns,8.83,363,1131,17
2025-11-17,OP-025,Bulk,8.23,509,1641,6
2025-11-17,OP-026,Ambient Pick,2.12,249,496,3
2025-11-17,OP-026,Chilled Pick,5.11,546,1220,6
2025-11-17,OP-027,Ambient Pick,8.61,952,1972,7
2025-11-17,OP-029,Ambient Pick,7.64,861,2177,5
2025-11-17,OP-032,Ambient Pick,7.7,953,2401,8
2025-11-17,OP-037,Ambient Pick,7.08,878,2496,12
2025-11-17,OP-038,Returns,7.06,318,1077,14
2025-11-17,OP-040,Ambient Pick,8.39,1212,2756,21
2025-11-17,OP-041,Chilled Pick,6.25,455,1127,2
2025-11-17,OP-041,Bulk,1.85,107,260,1
2025-11-17,OP-042,Chilled Pick,5.48,510,1572,6
2025-11-17,OP-042,Ambient Pick,2.12,249,835,2
2025-11-17,OP-044,Returns,7.84,316,581,8
2025-11-17,OP-046,Ambient Pick,6.26,697,1523,10
2025-11-17,OP-046,Chilled Pick,1.32,120,273,5
2025-11-17,OP-048,Ambient Pick,7.17,689,2042,14
2025-11-18,OP-001,Ambient Pick,7.24,804,1858,10
2025-11-18,OP-002,Bulk,7.5,466,1026,2
2025-11-18,OP-003,Ambient Pick,4.23,362,972,5
2025-11-18,OP-003,Chilled Pick,2.85,221,607,3
2025-11-18,OP-004,Bulk,7.89,416,690,1
2025-11-18,OP-005,Ambient Pick,2.01,234,613,1
2025-11-18,OP-005,Chilled Pick,4.89,432,709,5
2025-11-18,OP-007,Chilled Pick,7.61,654,2020,6
2025-11-18,OP-009,Returns,7.64,277,838,3
2025-11-18,OP-010,Ambient Pick,8.21,724,1223,2
2025-11-18,OP-012,Chilled Pick,8.12,794,2370,11
2025-11-18,OP-013,Ambient Pick,7.2,653,1249,1
2025-11-18,OP-014,Bulk,7.35,401,794,0
2025-11-18,OP-017,Chilled Pick,7.58,651,1577,6
2025-11-18,OP-018,Chilled Pick,7.81,607,1170,1
2025-11-18,OP-019,Ambient Pick,6.68,653,1599,3
2025-11-18,OP-020,Ambient Pick,6.75,696,2178,4
2025-11-18,OP-021,Ambient Pick,8.08,845,1493,1
2025-11-18,OP-022,Returns,7.6,272,476,6
2025-11-18,OP-023,Ambient Pick,8.73,881,2554,2
2025-11-18,OP-024,Ambient Pick,2.2,149,353,4
2025-11-18,OP-024,Bulk,5.76,223,529,3
2025-11-18,OP-025,Bulk,9.14,560,1511,4
2025-11-18,OP-026,Ambient Pick,7.92,872,2820,2
2025-11-18,OP-027,Ambient Pick,8.45,882,2539,7
2025-11-18,OP-028,Ambient Pick,6.71,636,1770,6
2025-11-18,OP-029,Ambient Pick,2.04,190,309,4
2025-11-18,OP-029,Chilled Pick,6.36,454,1442,4
2025-11-18,OP-031,Chilled Pick,7.72,573,1880,4
2025-11-18,OP-032,Ambient Pick,5.88,670,1568,7
2025-11-18,OP-032,Bulk,0.78,51,87,0
2025-11-18,OP-033,Ambient Pick,7.44,814,2197,12
2025-11-18,OP-035,Bulk,6.97,407,938,3
2025-11-18,OP-036,Chilled Pick,7.35,736,1840,7
2025-11-18,OP-037,Chilled Pick,8.44,676,1171,4
2025-11-18,OP-038,Ambient Pick,4.68,404,1326,7
2025-11-18,OP-038,Chilled Pick,2.97,170,531,1
2025-11-18,OP-041,Returns,8.49,248,398,1
2025-11-18,OP-042,Returns,2.08,94,247,3
2025-11-18,OP-042,Ambient Pick,6.33,604,1874,2
2025-11-18,OP-044,Ambient Pick,8.06,488,949,1
2025-11-18,OP-046,Bulk,6.02,286,647,3
2025-11-18,OP-048,Chilled Pick,7.67,555,1280,6
2025-11-19,OP-001,Ambient Pick,8.16,898,2783,9
2025-11-19,OP-003,Ambient Pick,6.8,641,1702,6
2025-11-19,OP-004,Ambient Pick,7.71,765,1522,5
2025-11-19,OP-005,Chilled Pick,7.17,597,1736,9
2025-11-19,OP-007,Chilled Pick,6.26,570,1071,4
2025-11-19,OP-009,Bulk,7.79,352,678,0
2025-11-19,OP-010,Ambient Pick,7.47,762,2286,7
2025-11-19,OP-012,Bulk,1.3,97,161,1
2025-11-19,OP-012,Ambient Pick,6.63,755,1769,6
2025-11-19,OP-013,Bulk,7.33,412,1372,2
2025-11-19,OP-014,Ambient Pick,7.49,716,1400,5
2025-11-19,OP-015,Ambient Pick,2.35,117,288,1
2025-11-19,OP-015,Bulk,2.89,96,202,0
2025-11-19,OP-017,Returns,8.18,407,1027,9
2025-11-19,OP-018,Returns,7.24,359,938,2
2025-11-19,OP-019,Returns,7.35,313,906,1
2025-11-19,OP-020,Ambient Pick,7.78,723,2415,6
2025-11-19,OP-021,Ambient Pick,7.76,914,2445,5
2025-11-19,OP-022,Chilled Pick,7.83,525,998,3
2025-11-19,OP-023,Returns,1.65,82,269,1
2025-11-19,OP-023,Chilled Pick,6.96,559,1362,4
2025-11-19,OP-024,Ambient Pick,7.27,514,947,16
2025-11-19,OP-025,Bulk,8.15,573,1787,3
2025-11-19,OP-026,Ambient Pick,7.54,814,2351,5
2025-11-19,OP-027,Chilled Pick,8.28,606,1338,4
2025-11-19,OP-028,Ambient Pick,7.03,701,1932,10
2025-11-19,OP-029,Chilled Pick,6.3,486,1108,2
2025-11-19,OP-031,Returns,7.33,307,780,5
2025-11-19,OP-032,Bulk,6.95,464,1196,3
2025-11-19,OP-033,Ambient Pick,7.27,812,1357,8
2025-11-19,OP-034,Chilled Pick,6.68,598,1020,5
2025-11-19,OP-035,Bulk,6.42,419,1407,6
2025-11-19,OP-036,Chilled Pick,7.51,740,1230,6
2025-11-19,OP-037,Ambient Pick,6.02,540,1057,2
2025-11-19,OP-037,Bulk,0.51,31,57,0
2025-11-19,OP-038,Chilled Pick,8.24,456,1259,4
2025-11-19,OP-041,Chilled Pick,6.91,422,998,6
2025-11-19,OP-042,Ambient Pick,8.42,993,1604,19
2025-11-19,OP-046,Ambient Pick,8.11,788,2135,16
2025-11-19,OP-048,Chilled Pick,7.22,522,1761,13
2025-11-20,OP-002,Ambient Pick,7.67,743,1336,12
2025-11-20,OP-003,Bulk,6.6,341,738,3
2025-11-20,OP-004,Ambient Pick,6.72,724,1917,3
2025-11-20,OP-005,Ambient Pick,1.74,199,336,3
2025-11-20,OP-005,Bulk,5.91,338,604,3
2025-11-20,OP-007,Ambient Pick,7.29,831,2321,3
2025-11-20,OP-009,Chilled Pick,7.42,558,1803,4
2025-11-20,OP-010,Bulk,7.08,443,1430,3
2025-11-20,OP-012,Ambient Pick,7.21,775,1758,8
2025-11-20,OP-013,Chilled Pick,8.25,542,1347,2
2025-11-20,OP-014,Returns,4.97,186,609,2
2025-11-20,OP-014,Ambient Pick,2.1,192,497,2
2025-11-20,OP-015,Bulk,7.14,224,473,2
2025-11-20,OP-017,Returns,6.92,296,662,3
2025-11-20,OP-018,Ambient Pick,3.33,366,709,3
2025-11-20,OP-018,Bulk,4.65,306,914,1
2025-11-20,OP-019,Bulk,1.56,81,209,0
2025-11-20,OP-019,Chilled Pick,6.71,430,1102,2
2025-11-20,OP-020,Bulk,4.48,244,724,1
2025-11-20,OP-020,Ambient Pick,3.38,303,800,1
2025-11-20,OP-021,Bulk,8.1,466,996,0
2025-11-20,OP-022,Chilled Pick,8.61,588,1413,5
2025-11-20,OP-024,Chilled Pick,6.98,393,987,6
2025-11-20,OP-025,Ambient Pick,1.96,224,680,2
2025-11-20,OP-025,Bulk,5.28,338,889,3
2025-11-20,OP-026,Bulk,7.87,405,872,0
2025-11-20,OP-027,Bulk,1.16,67,139,0
2025-11-20,OP-027,Returns,5.75,216,347,0
2025-11-20,OP-028,Bulk,7.64,462,880,8
2025-11-20,OP-029,Chilled Pick,7.98,598,1255,2
2025-11-20,OP-031,Returns,7.49,379,1192,13
2025-11-20,OP-032,Ambient Pick,7.05,829,2350,4
2025-11-20,OP-033,Bulk,5.13,330,973,1
2025-11-20,OP-033,Ambient Pick,2.6,299,1011,3
2025-11-20,OP-034,Ambient Pick,6.24,637,1411,2
2025-11-20,OP-035,Ambient Pick,5.99,528,1258,11
2025-11-20,OP-035,Bulk,1.36,73,167,1
2025-11-20,OP-036,Chilled Pick,2.56,266,519,4
2025-11-20,OP-036,Ambient Pick,5.32,680,1642,5
2025-11-20,OP-037,Ambient Pick,7.63,808,2728,3
2025-11-20,OP-038,Bulk,0.56,24,71,0
2025-11-20,OP-038,Ambient Pick,6.94,622,1000,5
2025-11-20,OP-040,Ambient Pick,8.62,1060,3228,24
2025-11-20,OP-041,Bulk,7.71,315,513,1
2025-11-20,OP-042,Ambient Pick,7.51,743,1682,8
2025-11-20,OP-046,Chilled Pick,7.95,465,1088,6
2025-11-20,OP-048,Chilled Pick,8.03,498,880,5
2025-11-21,OP-001,Ambient Pick,6.34,696,1218,6
2025-11-21,OP-002,Chilled Pick,6.94,553,1085,2
2025-11-21,OP-003,Chilled Pick,8.67,639,1085,6
2025-11-21,OP-005,Chilled Pick,8.29,691,1409,4
2025-11-21,OP-007,Returns,3.76,196,545,3
2025-11-21,OP-007,Ambient Pick,3.44,408,655,7
2025-11-21,OP-009,Chilled Pick,7.74,480,839,6
2025-11-21,OP-010,Ambient Pick,8.33,746,1950,3
2025-11-21,OP-012,Chilled Pick,7.17,646,1137,10
2025-11-21,OP-013,Ambient Pick,7.52,698,2328,4
2025-11-21,OP-014,Ambient Pick,6.39,578,1454,3
2025-11-21,OP-015,Ambient Pick,8.4,420,945,5
