po_id,supplier_id,order_date,expected_delivery_date,actual_delivery_date,expected_qty,received_qty,status
PO-002086,SUP-008,2025-03-02,2025-03-04,2025-03-04,1083,1083,Closed
PO-001815,SUP-007,2025-03-02,2025-03-16,2025-03-16,525,525,Closed
PO-003151,SUP-017,2025-03-02,2025-03-11,2025-03-11,408,408,Closed
PO-001013,SUP-004,2025-03-02,2025-03-08,2025-03-07,597,597,Closed
PO-003663,SUP-022,2025-03-02,2025-03-08,2025-03-08,454,454,Closed
PO-002094,SUP-008,2025-03-02,2025-03-07,2025-03-07,417,348,Closed
PO-004357,SUP-039,2025-03-02,2025-03-04,2025-03-04,479,479,Closed
PO-001540,SUP-006,2025-03-03,2025-03-11,2025-03-11,435,435,Closed
PO-001258,SUP-005,2025-03-03,2025-03-07,2025-03-06,286,286,Closed
PO-000514,SUP-002,2025-03-03,2025-03-08,2025-03-08,139,139,Closed
PO-003352,SUP-019,2025-03-03,2025-03-14,2025-03-14,254,254,Closed
PO-000154,SUP-001,2025-03-03,2025-03-07,2025-03-07,806,806,Closed
PO-001550,SUP-006,2025-03-03,2025-03-11,2025-03-11,567,567,Closed
PO-001259,SUP-005,2025-03-03,2025-03-07,2025-03-07,126,126,Closed
PO-002092,SUP-008,2025-03-04,2025-03-07,2025-03-07,1053,1019,Closed
PO-004317,SUP-038,2025-03-04,2025-03-17,2025-03-17,397,397,Closed
PO-002818,SUP-014,2025-03-04,2025-03-11,2025-03-11,209,209,Closed
PO-001539,SUP-006,2025-03-04,2025-03-13,2025-03-13,372,372,Closed
PO-000144,SUP-001,2025-03-04,2025-03-09,2025-03-10,505,505,Closed
PO-003542,SUP-021,2025-03-05,2025-03-12,2025-03-12,362,362,Closed
PO-002505,SUP-011,2025-03-05,2025-03-07,2025-03-07,512,512,Closed
PO-003042,SUP-016,2025-03-05,2025-03-13,2025-03-13,373,333,Closed
PO-004163,SUP-034,2025-03-05,2025-03-08,2025-03-08,462,370,Closed
PO-000147,SUP-001,2025-03-06,2025-03-08,2025-03-08,554,554,Closed
PO-001545,SUP-006,2025-03-06,2025-03-14,2025-03-14,395,395,Closed
PO-003260,SUP-018,2025-03-06,2025-03-10,2025-03-10,484,484,Closed
PO-002302,SUP-009,2025-03-06,2025-03-14,2025-03-14,349,349,Closed
PO-000775,SUP-003,2025-03-06,2025-03-13,2025-03-12,78,78,Closed
PO-003257,SUP-018,2025-03-06,2025-03-10,2025-03-10,770,770,Closed
PO-002503,SUP-011,2025-03-07,2025-03-09,2025-03-16,302,302,Closed
PO-003895,SUP-025,2025-03-07,2025-03-17,2025-03-17,124,124,Closed
PO-003922,SUP-026,2025-03-07,2025-03-13,2025-03-12,163,163,Closed
PO-002087,SUP-008,2025-03-07,2025-03-09,2025-03-09,100,100,Closed
PO-003258,SUP-018,2025-03-08,2025-03-13,2025-03-13,409,409,Closed
PO-003770,SUP-023,2025-03-08,2025-03-13,2025-03-13,343,343,Closed
PO-001816,SUP-007,2025-03-08,2025-03-22,2025-03-22,318,318,Closed
PO-000143,SUP-001,2025-03-08,2025-03-10,2025-03-10,357,357,Closed
PO-001010,SUP-004,2025-03-08,2025-03-17,2025-03-17,150,128,Closed
PO-002924,SUP-015,2025-03-09,2025-03-12,2025-03-12,108,108,Closed
PO-000509,SUP-002,2025-03-09,2025-03-12,2025-03-12,443,443,Closed
PO-001814,SUP-007,2025-03-09,2025-03-22,2025-03-22,180,180,Closed
PO-000152,SUP-001,2025-03-09,2025-03-11,2025-03-11,337,337,Closed
PO-000516,SUP-002,2025-03-09,2025-03-12,2025-03-12,562,562,Closed
PO-002406,SUP-010,2025-03-10,2025-03-16,2025-03-16,211,211,Closed
PO-001262,SUP-005,2025-03-10,2025-03-15,2025-03-15,238,238,Closed
PO-002084,SUP-008,2025-03-10,2025-03-13,2025-03-13,303,303,Closed
PO-003769,SUP-023,2025-03-10,2025-03-14,2025-03-14,652,652,Closed
PO-000153,SUP-001,2025-03-11,2025-03-14,2025-03-14,276,276,Closed
PO-002095,SUP-008,2025-03-11,2025-03-15,2025-03-15,979,979,Closed
PO-000161,SUP-001,2025-03-11,2025-03-14,2025-03-14,203,203,Closed
PO-000515,SUP-002,2025-03-11,2025-03-17,2025-03-16,425,425,Closed
PO-000159,SUP-001,2025-03-12,2025-03-15,2025-03-15,364,364,Closed
PO-002090,SUP-008,2025-03-12,2025-03-17,2025-03-17,283,283,Closed
PO-001009,SUP-004,2025-03-12,2025-03-21,2025-03-21,69,69,Closed
PO-003772,SUP-023,2025-03-12,2025-03-16,2025-03-16,303,303,Closed
PO-002091,SUP-008,2025-03-12,2025-03-16,2025-03-16,820,820,Closed
PO-004315,SUP-038,2025-03-12,2025-03-23,2025-03-23,118,118,Closed
PO-004062,SUP-031,2025-03-13,2025-03-25,2025-03-25,281,281,Closed
PO-003451,SUP-020,2025-03-13,2025-03-15,2025-03-15,356,356,Closed
PO-000506,SUP-002,2025-03-13,2025-03-19,2025-03-19,382,382,Closed
PO-002402,SUP-010,2025-03-13,2025-03-16,2025-03-15,263,233,Closed
PO-002400,SUP-010,2025-03-13,2025-03-16,2025-03-16,144,144,Closed
PO-001821,SUP-007,2025-03-13,2025-03-24,2025-03-24,408,408,Closed
PO-003661,SUP-022,2025-03-13,2025-03-22,2025-03-22,197,197,Closed
PO-004273,SUP-037,2025-03-14,2025-03-20,2025-03-20,82,74,Closed
PO-001823,SUP-007,2025-03-14,2025-03-25,2025-03-25,225,225,Closed
PO-000507,SUP-002,2025-03-14,2025-03-19,2025-03-18,124,124,Closed
PO-000156,SUP-001,2025-03-14,2025-03-18,2025-03-24,922,922,Closed
PO-003894,SUP-025,2025-03-14,2025-03-24,2025-03-23,50,50,Closed
PO-000504,SUP-002,2025-03-15,2025-03-21,2025-03-21,79,79,Closed
PO-004358,SUP-039,2025-03-15,2025-03-17,2025-03-18,376,376,Closed
PO-000511,SUP-002,2025-03-15,2025-03-18,2025-03-18,667,667,Closed
PO-003893,SUP-025,2025-03-15,2025-03-23,2025-03-23,148,148,Closed
PO-003041,SUP-016,2025-03-15,2025-03-24,2025-03-24,183,183,Closed
PO-002405,SUP-010,2025-03-15,2025-03-20,2025-03-20,143,143,Closed
PO-002404,SUP-010,2025-03-16,2025-03-20,2025-03-20,912,912,Closed
PO-002627,SUP-012,2025-03-16,2025-03-23,2025-03-23,107,107,Closed
PO-003154,SUP-017,2025-03-16,2025-03-23,2025-03-23,218,218,Closed
PO-002300,SUP-009,2025-03-16,2025-03-24,2025-03-24,267,267,Closed
PO-001261,SUP-005,2025-03-16,2025-03-22,2025-03-22,342,342,Closed
PO-004359,SUP-039,2025-03-16,2025-03-19,2025-03-19,1049,1049,Closed
PO-001818,SUP-007,2025-03-16,2025-03-30,2025-04-06,158,158,Closed
PO-001011,SUP-004,2025-03-16,2025-03-24,2025-03-24,399,399,Closed
PO-001008,SUP-004,2025-03-16,2025-03-25,2025-03-25,238,238,Closed
PO-003664,SUP-022,2025-03-17,2025-03-25,2025-03-25,463,463,Closed
PO-003855,SUP-024,2025-03-17,2025-03-22,2025-03-22,178,160,Closed
PO-000140,SUP-001,2025-03-17,2025-03-22,2025-03-22,421,421,Closed
PO-000513,SUP-002,2025-03-17,2025-03-23,2025-03-23,108,108,Closed
PO-002096,SUP-008,2025-03-17,2025-03-20,2025-03-20,424,424,Closed
PO-002401,SUP-010,2025-03-17,2025-03-20,2025-03-21,902,902,Closed
PO-002093,SUP-008,2025-03-18,2025-03-20,2025-03-20,559,559,Closed
PO-001820,SUP-007,2025-03-18,2025-03-31,2025-03-31,411,411,Closed
PO-001543,SUP-006,2025-03-18,2025-03-26,2025-03-25,445,445,Closed
PO-002507,SUP-011,2025-03-18,2025-03-20,2025-03-20,353,291,Closed
PO-000145,SUP-001,2025-03-18,2025-03-23,2025-03-23,126,126,Closed
PO-000780,SUP-003,2025-03-18,2025-03-27,2025-03-27,451,451,Closed
PO-003044,SUP-016,2025-03-18,2025-03-26,2025-03-26,266,266,Closed
PO-000776,SUP-003,2025-03-19,2025-03-29,2025-03-29,401,401,Closed
PO-002085,SUP-008,2025-03-19,2025-03-21,2025-03-21,286,286,Closed
PO-002301,SUP-009,2025-03-19,2025-03-27,2025-03-27,398,398,Closed
PO-002926,SUP-015,2025-03-19,2025-03-22,2025-03-22,507,507,Closed
PO-000510,SUP-002,2025-03-19,2025-03-23,2025-03-23,293,293,Closed
PO-000508,SUP-002,2025-03-19,2025-03-25,2025-03-25,357,357,Closed
PO-002625,SUP-012,2025-03-20,2025-03-28,2025-03-28,754,754,Closed
PO-001264,SUP-005,2025-03-20,2025-03-24,2025-03-23,274,274,Closed
PO-000157,SUP-001,2025-03-20,2025-03-23,2025-03-23,490,490,Closed
PO-003153,SUP-017,2025-03-20,2025-03-29,2025-03-28,314,314,Closed
PO-001817,SUP-007,2025-03-20,2025-04-01,2025-04-01,239,239,Closed
PO-000148,SUP-001,2025-03-20,2025-03-24,2025-03-24,352,352,Closed
PO-001544,SUP-006,2025-03-20,2025-03-28,2025-03-28,452,452,Closed
PO-003920,SUP-026,2025-03-20,2025-03-24,2025-03-24,127,127,Closed
PO-002303,SUP-009,2025-03-20,2025-03-29,2025-03-29,329,329,Closed
PO-000777,SUP-003,2025-03-21,2025-03-28,2025-03-29,49,49,Closed
PO-003949,SUP-027,2025-03-21,2025-03-31,2025-03-31,596,596,Closed
PO-001548,SUP-006,2025-03-21,2025-03-31,2025-03-31,233,233,Closed
PO-002506,SUP-011,2025-03-21,2025-03-24,2025-03-23,569,569,Closed
PO-004164,SUP-034,2025-03-22,2025-03-26,2025-03-26,239,239,Closed
PO-001549,SUP-006,2025-03-22,2025-03-31,2025-03-31,129,129,Closed
PO-002504,SUP-011,2025-03-23,2025-03-26,2025-03-26,289,289,Closed
PO-000146,SUP-001,2025-03-23,2025-03-25,2025-03-25,355,355,Closed
PO-003545,SUP-021,2025-03-23,2025-03-30,2025-03-30,189,189,Closed
PO-001267,SUP-005,2025-03-23,2025-03-26,2025-03-26,1071,1071,Closed
PO-003040,SUP-016,2025-03-23,2025-03-29,2025-03-28,262,262,Closed
PO-004064,SUP-031,2025-03-24,2025-04-06,2025-04-06,67,67,Closed
PO-000149,SUP-001,2025-03-24,2025-03-28,2025-03-28,216,216,Closed
PO-000151,SUP-001,2025-03-24,2025-03-29,2025-03-29,327,327,Closed
PO-004128,SUP-033,2025-03-24,2025-03-31,2025-03-31,1052,1007,Closed
PO-001263,SUP-005,2025-03-24,2025-03-29,2025-03-29,398,398,Closed
PO-001822,SUP-007,2025-03-24,2025-04-06,2025-04-06,294,294,Closed
PO-004063,SUP-031,2025-03-24,2025-04-04,2025-04-04,540,540,Closed
PO-002626,SUP-012,2025-03-24,2025-04-02,2025-04-02,358,358,Closed
PO-000779,SUP-003,2025-03-24,2025-03-31,2025-03-31,595,595,Closed
PO-001265,SUP-005,2025-03-24,2025-03-29,2025-03-29,479,479,Closed
PO-002722,SUP-013,2025-03-24,2025-04-01,2025-04-01,555,555,Closed
PO-000512,SUP-002,2025-03-24,2025-03-29,2025-03-29,143,143,Closed
PO-001546,SUP-006,2025-03-24,2025-04-01,2025-03-31,515,515,Closed
PO-001541,SUP-006,2025-03-24,2025-03-31,2025-03-31,232,232,Closed
PO-003662,SUP-022,2025-03-25,2025-04-03,2025-04-02,1187,1187,Closed
PO-003771,SUP-023,2025-03-25,2025-03-30,2025-03-29,278,278,Closed
PO-001547,SUP-006,2025-03-25,2025-04-04,2025-04-04,649,649,Closed
PO-002097,SUP-008,2025-03-25,2025-03-27,2025-03-26,391,391,Closed
PO-000155,SUP-001,2025-03-25,2025-03-30,2025-03-30,215,215,Closed
PO-001260,SUP-005,2025-03-25,2025-03-29,2025-03-29,249,249,Closed
PO-003259,SUP-018,2025-03-25,2025-03-28,2025-03-28,447,447,Closed
PO-002089,SUP-008,2025-03-26,2025-03-31,2025-03-30,172,172,Closed
PO-003350,SUP-019,2025-03-26,2025-04-08,2025-04-08,298,298,Closed
PO-002399,SUP-010,2025-03-26,2025-03-29,2025-03-29,164,164,Closed
PO-002305,SUP-009,2025-03-26,2025-04-04,2025-04-04,223,223,Closed
PO-002403,SUP-010,2025-03-26,2025-04-01,2025-03-31,80,80,Closed
PO-004271,SUP-037,2025-03-26,2025-04-01,2025-04-01,198,198,Closed
PO-004162,SUP-034,2025-03-26,2025-03-31,2025-03-31,247,247,Closed
PO-000141,SUP-001,2025-03-26,2025-03-28,2025-03-29,183,183,Closed
PO-001257,SUP-005,2025-03-26,2025-03-30,2025-03-30,126,126,Closed
PO-001824,SUP-007,2025-03-26,2025-04-06,2025-04-07,68,52,Closed
PO-003919,SUP-026,2025-03-27,2025-04-01,2025-04-01,211,211,Closed
PO-003544,SUP-021,2025-03-27,2025-04-03,2025-04-03,135,135,Closed
PO-002502,SUP-011,2025-03-27,2025-04-01,2025-04-01,137,102,Closed
PO-000142,SUP-001,2025-03-27,2025-03-31,2025-03-31,323,323,Closed
PO-002721,SUP-013,2025-03-27,2025-04-04,2025-04-04,79,79,Closed
PO-002304,SUP-009,2025-03-28,2025-04-06,2025-04-06,330,330,Closed
PO-004003,SUP-029,2025-03-28,2025-04-05,2025-04-05,86,86,Closed
PO-003043,SUP-016,2025-03-28,2025-04-05,2025-04-05,443,443,Closed
PO-004065,SUP-031,2025-03-28,2025-04-09,2025-04-09,88,88,Closed
PO-002816,SUP-014,2025-03-28,2025-04-05,2025-04-04,351,351,Closed
PO-003450,SUP-020,2025-03-29,2025-03-31,2025-03-31,501,501,Closed
PO-001006,SUP-004,2025-03-29,2025-04-07,2025-04-07,622,622,Closed
PO-003921,SUP-026,2025-03-30,2025-04-02,2025-04-02,154,154,Closed
PO-000505,SUP-002,2025-03-30,2025-04-02,2025-04-02,131,131,Closed
PO-002923,SUP-015,2025-03-30,2025-04-04,2025-04-04,107,82,Closed
PO-001542,SUP-006,2025-03-30,2025-04-06,2025-04-06,241,241,Closed
PO-000150,SUP-001,2025-03-30,2025-04-01,2025-04-01,190,190,Closed
PO-001825,SUP-007,2025-03-30,2025-04-10,2025-04-09,795,795,Closed
PO-002508,SUP-011,2025-03-30,2025-04-04,2025-04-08,151,151,Closed
PO-002925,SUP-015,2025-03-30,2025-04-02,2025-04-02,89,89,Closed
PO-001266,SUP-005,2025-03-31,2025-04-06,2025-04-05,707,707,Closed
PO-000139,SUP-001,2025-03-31,2025-04-04,2025-04-04,141,141,Closed
PO-003353,SUP-019,2025-03-31,2025-04-14,2025-04-14,207,207,Closed
PO-003351,SUP-019,2025-03-31,2025-04-13,2025-04-13,136,136,Closed
PO-001819,SUP-007,2025-03-31,2025-04-12,2025-04-12,538,538,Closed
PO-004272,SUP-037,2025-03-31,2025-04-03,2025-04-03,418,418,Closed
PO-001005,SUP-004,2025-03-31,2025-04-07,2025-04-06,417,417,Closed
PO-002930,SUP-015,2025-04-01,2025-04-04,2025-04-04,267,267,Closed
PO-004035,SUP-030,2025-04-01,2025-04-09,2025-04-09,373,373,Closed
PO-004066,SUP-031,2025-04-01,2025-04-14,2025-04-14,369,369,Closed
PO-000162,SUP-001,2025-04-01,2025-04-04,2025-04-04,71,71,Closed
PO-002821,SUP-014,2025-04-02,2025-04-12,2025-04-13,144,144,Closed
PO-003455,SUP-020,2025-04-02,2025-04-05,2025-04-05,293,260,Closed
PO-002725,SUP-013,2025-04-02,2025-04-08,2025-04-08,59,48,Closed
PO-003452,SUP-020,2025-04-03,2025-04-08,2025-04-08,406,406,Closed
PO-002512,SUP-011,2025-04-03,2025-04-08,2025-04-08,159,159,Closed
PO-002407,SUP-010,2025-04-03,2025-04-08,2025-04-08,725,725,Closed
PO-000524,SUP-002,2025-04-03,2025-04-09,2025-04-09,180,180,Closed
PO-002510,SUP-011,2025-04-03,2025-04-08,2025-04-08,364,343,Closed
PO-000791,SUP-003,2025-04-03,2025-04-10,2025-04-12,156,156,Closed
PO-001274,SUP-005,2025-04-03,2025-04-07,2025-04-07,220,220,Closed
PO-001278,SUP-005,2025-04-03,2025-04-09,2025-04-09,199,199,Closed
PO-003775,SUP-023,2025-04-04,2025-04-10,2025-04-10,440,440,Closed
PO-000164,SUP-001,2025-04-04,2025-04-09,2025-04-09,125,125,Closed
PO-002726,SUP-013,2025-04-04,2025-04-12,2025-04-12,397,397,Closed
PO-002307,SUP-009,2025-04-04,2025-04-11,2025-04-10,407,407,Closed
PO-001558,SUP-006,2025-04-04,2025-04-13,2025-04-13,396,396,Closed
PO-001276,SUP-005,2025-04-04,2025-04-08,2025-04-08,191,191,Closed
PO-000168,SUP-001,2025-04-04,2025-04-09,2025-04-09,174,174,Closed
PO-001270,SUP-005,2025-04-05,2025-04-09,2025-04-08,1486,1486,Closed
PO-002509,SUP-011,2025-04-05,2025-04-07,2025-04-07,134,134,Closed
PO-001559,SUP-006,2025-04-05,2025-04-15,2025-04-15,429,429,Closed
PO-000787,SUP-003,2025-04-05,2025-04-12,2025-04-12,564,564,Closed
PO-002723,SUP-013,2025-04-05,2025-04-13,2025-04-13,760,760,Closed
PO-003046,SUP-016,2025-04-06,2025-04-14,2025-04-14,683,683,Closed
PO-001826,SUP-007,2025-04-06,2025-04-20,2025-04-19,403,403,Closed
PO-001831,SUP-007,2025-04-06,2025-04-17,2025-04-17,811,605,Closed
PO-000526,SUP-002,2025-04-06,2025-04-11,2025-04-11,225,225,Closed
PO-004036,SUP-030,2025-04-07,2025-04-13,2025-04-12,177,177,Closed
PO-000169,SUP-001,2025-04-07,2025-04-12,2025-04-12,127,127,Closed
PO-003546,SUP-021,2025-04-07,2025-04-17,2025-04-17,980,980,Closed
PO-001557,SUP-006,2025-04-07,2025-04-16,2025-04-16,235,235,Closed
PO-000521,SUP-002,2025-04-07,2025-04-13,2025-04-13,241,241,Closed
PO-003923,SUP-026,2025-04-07,2025-04-13,2025-04-13,428,428,Closed
PO-001551,SUP-006,2025-04-07,2025-04-16,2025-04-16,368,368,Closed
PO-002102,SUP-008,2025-04-08,2025-04-12,2025-04-11,1040,1040,Closed
PO-001017,SUP-004,2025-04-08,2025-04-17,2025-04-17,297,297,Closed
PO-002823,SUP-014,2025-04-08,2025-04-17,2025-04-17,158,158,Closed
PO-001836,SUP-007,2025-04-08,2025-04-21,2025-04-21,391,391,Closed
PO-003548,SUP-021,2025-04-08,2025-04-17,2025-04-17,294,294,Closed
PO-000163,SUP-001,2025-04-08,2025-04-11,2025-04-11,265,265,Closed
PO-000518,SUP-002,2025-04-08,2025-04-12,2025-04-12,457,457,Closed
PO-003773,SUP-023,2025-04-09,2025-04-15,2025-04-15,380,380,Closed
PO-003774,SUP-023,2025-04-09,2025-04-15,2025-04-15,875,875,Closed
PO-002104,SUP-008,2025-04-09,2025-04-12,2025-04-12,1686,1686,Closed
PO-000172,SUP-001,2025-04-09,2025-04-11,2025-04-11,181,181,Closed
PO-000173,SUP-001,2025-04-09,2025-04-12,2025-04-12,229,229,Closed
PO-003048,SUP-016,2025-04-09,2025-04-18,2025-04-18,312,312,Closed
PO-001837,SUP-007,2025-04-09,2025-04-20,2025-04-19,391,356,Closed
PO-003924,SUP-026,2025-04-09,2025-04-15,2025-04-16,129,129,Closed
PO-002100,SUP-008,2025-04-10,2025-04-13,2025-04-13,148,117,Closed
PO-001838,SUP-007,2025-04-10,2025-04-21,2025-04-20,385,385,Closed
PO-003262,SUP-018,2025-04-10,2025-04-16,2025-04-16,1211,1211,Closed
PO-000781,SUP-003,2025-04-10,2025-04-17,2025-04-17,232,232,Closed
PO-004168,SUP-034,2025-04-10,2025-04-14,2025-04-15,282,282,Closed
PO-001269,SUP-005,2025-04-11,2025-04-17,2025-04-17,118,118,Closed
PO-002103,SUP-008,2025-04-11,2025-04-16,2025-04-16,725,725,Closed
PO-002099,SUP-008,2025-04-11,2025-04-13,2025-04-13,196,196,Closed
PO-000174,SUP-001,2025-04-11,2025-04-13,2025-04-13,856,856,Closed
PO-003047,SUP-016,2025-04-11,2025-04-19,2025-04-19,887,887,Closed
PO-001019,SUP-004,2025-04-11,2025-04-18,2025-04-18,335,335,Closed
PO-001828,SUP-007,2025-04-11,2025-04-22,2025-04-23,255,255,Closed
PO-000167,SUP-001,2025-04-12,2025-04-16,2025-04-16,92,92,Closed
PO-002628,SUP-012,2025-04-13,2025-04-20,2025-04-20,395,395,Closed
PO-001832,SUP-007,2025-04-13,2025-04-25,2025-04-25,663,663,Closed
PO-004318,SUP-038,2025-04-13,2025-04-27,2025-04-28,263,263,Closed
PO-000166,SUP-001,2025-04-13,2025-04-17,2025-04-17,217,217,Closed
PO-004193,SUP-035,2025-04-13,2025-04-22,2025-04-22,354,354,Closed
PO-002927,SUP-015,2025-04-13,2025-04-18,2025-04-18,185,185,Closed
PO-001556,SUP-006,2025-04-13,2025-04-22,2025-04-22,251,251,Closed
PO-000525,SUP-002,2025-04-13,2025-04-17,2025-04-17,188,188,Closed
PO-000789,SUP-003,2025-04-14,2025-04-22,2025-04-22,253,253,Closed
PO-002106,SUP-008,2025-04-14,2025-04-19,2025-04-19,319,319,Closed
PO-001272,SUP-005,2025-04-14,2025-04-18,2025-04-18,479,479,Closed
PO-000786,SUP-003,2025-04-14,2025-04-24,2025-04-28,150,150,Closed
PO-003547,SUP-021,2025-04-14,2025-04-21,2025-04-21,489,489,Closed
PO-003357,SUP-019,2025-04-15,2025-04-26,2025-04-26,457,457,Closed
PO-000790,SUP-003,2025-04-15,2025-04-25,2025-04-25,160,160,Closed
PO-001834,SUP-007,2025-04-15,2025-04-27,2025-04-26,252,252,Closed
PO-002107,SUP-008,2025-04-15,2025-04-18,2025-04-17,588,588,Closed
PO-001275,SUP-005,2025-04-15,2025-04-20,2025-04-20,910,910,Closed
PO-000784,SUP-003,2025-04-15,2025-04-23,2025-04-23,330,330,Closed
PO-001018,SUP-004,2025-04-16,2025-04-23,2025-04-23,184,184,Closed
PO-000522,SUP-002,2025-04-16,2025-04-20,2025-04-20,374,374,Closed
PO-002928,SUP-015,2025-04-16,2025-04-18,2025-04-18,268,242,Closed
PO-002933,SUP-015,2025-04-17,2025-04-19,2025-04-18,88,88,Closed
PO-000788,SUP-003,2025-04-17,2025-04-25,2025-04-25,105,105,Closed
PO-002724,SUP-013,2025-04-17,2025-04-25,2025-04-25,875,875,Closed
PO-004225,SUP-036,2025-04-17,2025-04-19,2025-04-19,1114,1114,Closed
PO-003355,SUP-019,2025-04-18,2025-05-01,2025-05-01,285,285,Closed
PO-002819,SUP-014,2025-04-18,2025-04-28,2025-04-28,102,102,Closed
PO-004129,SUP-033,2025-04-18,2025-04-27,2025-04-27,379,379,Closed
PO-003778,SUP-023,2025-04-18,2025-04-24,2025-04-24,261,261,Closed
PO-001271,SUP-005,2025-04-18,2025-04-21,2025-04-21,93,93,Closed
PO-004388,SUP-040,2025-04-18,2025-04-25,2025-04-30,756,756,Closed
PO-000171,SUP-001,2025-04-18,2025-04-23,2025-04-23,702,702,Closed
PO-001273,SUP-005,2025-04-18,2025-04-21,2025-04-21,367,367,Closed
PO-003264,SUP-018,2025-04-19,2025-04-25,2025-04-25,220,220,Closed
PO-004034,SUP-030,2025-04-19,2025-04-26,2025-04-25,115,115,Closed
PO-001835,SUP-007,2025-04-19,2025-05-01,2025-04-30,1001,1001,Closed
PO-001553,SUP-006,2025-04-20,2025-04-30,2025-04-29,277,277,Closed
PO-003549,SUP-021,2025-04-20,2025-04-28,2025-04-28,578,578,Closed
PO-000170,SUP-001,2025-04-20,2025-04-23,2025-04-23,539,539,Closed
PO-001016,SUP-004,2025-04-20,2025-04-29,2025-04-30,69,69,Closed
PO-004166,SUP-034,2025-04-20,2025-04-26,2025-04-26,330,330,Closed
PO-001014,SUP-004,2025-04-21,2025-04-27,2025-04-26,117,117,Closed
PO-003665,SUP-022,2025-04-21,2025-04-27,2025-04-27,444,444,Closed
PO-003776,SUP-023,2025-04-21,2025-04-26,2025-04-26,541,541,Closed
PO-004165,SUP-034,2025-04-21,2025-04-24,2025-04-25,563,563,Closed
PO-000783,SUP-003,2025-04-21,2025-04-28,2025-04-28,133,133,Closed
PO-004360,SUP-039,2025-04-21,2025-04-23,2025-04-23,487,487,Closed
PO-002820,SUP-014,2025-04-22,2025-04-30,2025-04-30,48,48,Closed
PO-001552,SUP-006,2025-04-22,2025-05-02,2025-05-02,582,582,Closed
PO-000782,SUP-003,2025-04-22,2025-05-01,2025-05-01,257,257,Closed
PO-001554,SUP-006,2025-04-22,2025-05-02,2025-05-02,443,443,Closed
PO-003667,SUP-022,2025-04-22,2025-05-01,2025-05-03,142,130,Closed
PO-001277,SUP-005,2025-04-22,2025-04-27,2025-04-26,203,203,Closed
PO-003045,SUP-016,2025-04-23,2025-05-01,2025-05-01,697,697,Closed
PO-003454,SUP-020,2025-04-23,2025-04-25,2025-04-25,372,372,Closed
PO-004274,SUP-037,2025-04-23,2025-04-29,2025-04-29,278,248,Closed
PO-002822,SUP-014,2025-04-23,2025-05-01,2025-05-01,1667,1667,Closed
PO-002931,SUP-015,2025-04-23,2025-04-28,2025-04-28,129,129,Closed
PO-002934,SUP-015,2025-04-23,2025-04-28,2025-04-28,285,285,Closed
PO-000523,SUP-002,2025-04-23,2025-04-26,2025-04-26,570,570,Closed
PO-002101,SUP-008,2025-04-24,2025-04-26,2025-04-26,597,597,Closed
PO-001827,SUP-007,2025-04-24,2025-05-06,2025-05-06,386,386,Closed
PO-002511,SUP-011,2025-04-24,2025-04-28,2025-04-28,260,260,Closed
PO-003354,SUP-019,2025-04-24,2025-05-07,2025-05-07,157,157,Closed
PO-001268,SUP-005,2025-04-24,2025-04-30,2025-04-30,477,477,Closed
PO-001279,SUP-005,2025-04-24,2025-04-29,2025-04-29,593,593,Closed
PO-000520,SUP-002,2025-04-25,2025-05-01,2025-05-01,482,482,Closed
PO-003263,SUP-018,2025-04-25,2025-04-30,2025-04-30,315,315,Closed
PO-002727,SUP-013,2025-04-25,2025-05-01,2025-05-01,312,263,Closed
PO-003666,SUP-022,2025-04-25,2025-05-04,2025-05-04,122,122,Closed
PO-001020,SUP-004,2025-04-26,2025-05-02,2025-05-01,267,267,Closed
PO-001830,SUP-007,2025-04-26,2025-05-10,2025-05-10,291,291,Closed
PO-002929,SUP-015,2025-04-26,2025-04-28,2025-04-28,553,553,Closed
PO-001555,SUP-006,2025-04-26,2025-05-03,2025-05-03,104,104,Closed
PO-000519,SUP-002,2025-04-27,2025-05-03,2025-05-03,503,503,Closed
PO-002306,SUP-009,2025-04-27,2025-05-06,2025-05-06,312,312,Closed
PO-001015,SUP-004,2025-04-28,2025-05-06,2025-05-06,332,332,Closed
PO-003356,SUP-019,2025-04-28,2025-05-12,2025-05-12,308,308,Closed
PO-001833,SUP-007,2025-04-28,2025-05-09,2025-05-09,335,335,Closed
PO-000165,SUP-001,2025-04-29,2025-05-02,2025-05-01,82,82,Closed
PO-001829,SUP-007,2025-04-29,2025-05-13,2025-05-13,262,262,Closed
PO-003261,SUP-018,2025-04-29,2025-05-03,2025-05-07,264,264,Closed
PO-000793,SUP-003,2025-04-29,2025-05-06,2025-05-06,1194,1194,Closed
PO-002932,SUP-015,2025-04-29,2025-05-02,2025-05-03,327,327,Closed
PO-004167,SUP-034,2025-04-29,2025-05-03,2025-05-03,77,77,Closed
PO-002408,SUP-010,2025-04-29,2025-05-03,2025-05-05,211,211,Closed
PO-003925,SUP-026,2025-04-29,2025-05-05,2025-05-05,129,129,Closed
PO-002105,SUP-008,2025-04-30,2025-05-04,2025-05-04,248,248,Closed
PO-000785,SUP-003,2025-04-30,2025-05-10,2025-05-10,1092,1092,Closed
PO-003982,SUP-028,2025-04-30,2025-05-05,2025-05-04,248,248,Closed
PO-003777,SUP-023,2025-04-30,2025-05-04,2025-05-04,111,111,Closed
