merchant_id,month,txn_count,txn_value_gbp,declined_count,fee_revenue_gbp
M-0157,2025-03,377,88484.27,16,934.62
M-0157,2025-04,351,87958.32,13,946.29
M-0157,2025-05,386,91788.78,12,1084.14
M-0157,2025-06,448,121066.41,13,1343.7
M-0157,2025-07,477,116726.02,13,1250.87
M-0157,2025-08,472,122324.67,14,1338.9
M-0157,2025-09,390,91332.62,22,1008.28
M-0157,2025-10,332,80777.98,10,846.75
M-0157,2025-11,414,99394.55,17,1058.23
M-0157,2025-12,364,84936.04,17,912.73
M-0157,2026-01,305,68163.35,10,735.45
M-0157,2026-02,282,69317.09,10,783.69
M-0157,2026-03,363,92957.73,11,961.2
M-0157,2026-04,419,107713.98,8,1197.07
M-0157,2026-05,373,92784.33,8,1001.48
M-0157,2026-06,544,135556.36,19,1490.95
M-0158,2024-01,52,13263.47,1,142.79
M-0158,2024-02,75,17558.49,5,188.25
M-0158,2024-03,107,28601.73,4,317.04
M-0158,2024-04,123,30766.53,4,341.5
M-0158,2024-05,126,30482.45,1,321.83
M-0158,2024-06,178,41999.51,5,484.82
M-0158,2024-07,217,50608.77,13,532.45
M-0158,2024-08,195,43482.07,9,469.24
M-0158,2024-09,151,35863.66,4,371.18
M-0158,2024-10,122,32746.69,2,367.96
M-0158,2024-11,129,33115.72,6,392.88
M-0158,2024-12,134,31736.75,6,349.57
M-0158,2025-01,96,23312.39,6,262.34
M-0158,2025-02,81,20841.06,5,223.46
M-0158,2025-03,99,24100.15,6,270.05
M-0158,2025-04,86,19382.02,8,208.75
M-0159,2024-01,984,18664.81,23,282.13
M-0159,2024-02,1226,24456.11,21,381.76
M-0159,2024-03,1388,26118.09,28,419.7
M-0159,2024-04,1426,28014.46,35,466.01
M-0159,2024-05,1509,27130.07,33,423.39
M-0159,2024-06,1377,27760.73,29,481.62
M-0159,2024-07,1693,31814.66,45,502.34
M-0159,2024-08,1665,32326.05,32,516.68
M-0159,2024-09,1399,28520.62,39,454.82
M-0159,2024-10,1381,25073.65,34,386.7
M-0159,2024-11,1568,29409.63,28,452.89
M-0159,2024-12,1989,37970.06,49,603.3
M-0159,2025-01,1309,23328.82,20,370.11
M-0159,2025-02,1583,31015.79,36,518.44
M-0159,2025-03,1414,27065.38,31,408.28
M-0159,2025-04,1508,29736.11,35,443.4
M-0159,2025-05,1635,30101.1,38,488.58
M-0159,2025-06,1539,27525.62,29,455.02
M-0159,2025-07,1752,34729.45,34,541.44
M-0159,2025-08,1772,31689.71,37,490.75
M-0159,2025-09,1544,32074.24,23,499.99
M-0159,2025-10,1564,28133.46,30,464.11
M-0159,2025-11,1364,25964.13,24,436.92
M-0159,2025-12,2171,40675.8,58,663.6
M-0159,2026-01,1317,23243.27,30,362.19
M-0159,2026-02,1580,29982.1,31,474.49
M-0159,2026-03,1688,31176.84,38,525.97
M-0159,2026-04,1614,31225.89,40,495.11
M-0159,2026-05,1659,31311.98,28,514.53
M-0159,2026-06,1772,33871.61,43,540.07
M-0160,2025-10,381,16323.31,10,314.84
M-0160,2025-11,754,29177.56,31,567.38
M-0160,2025-12,1138,52415.86,52,1032.73
M-0160,2026-01,848,33248.41,32,630.27
M-0160,2026-02,1310,56291.17,57,1114.46
M-0160,2026-03,1425,59269.68,54,1158.51
M-0160,2026-04,1670,71254.07,64,1364.96
M-0160,2026-05,1653,73926.36,76,1442.78
M-0160,2026-06,1755,71239.75,66,1418.28
M-0161,2025-12,410,8080.03,12,124.9
M-0161,2026-01,349,7005.58,8,117.52
M-0161,2026-02,797,14030.26,13,222.6
M-0161,2026-03,894,16308.96,26,266.94
M-0161,2026-04,927,18710.52,17,300.32
M-0161,2026-05,1212,23129.34,32,375.36
M-0161,2026-06,1259,24844.67,26,385.52
M-0162,2024-01,292,5859.18,7,93.77
M-0162,2024-02,368,7040.95,3,110.71
M-0162,2024-03,367,6907.95,8,112.51
M-0162,2024-04,352,7118.87,8,116.86
M-0162,2024-05,407,7288.54,9,112.58
M-0162,2024-06,337,6816.5,5,109.76
M-0162,2024-07,471,8878.51,6,149.05
M-0162,2024-08,481,8423.17,15,129.93
M-0162,2024-09,360,7186.44,6,119.49
M-0162,2024-10,419,7724.26,15,124.41
M-0162,2024-11,455,7858.96,10,123.48
M-0162,2024-12,655,11724.22,16,191.29
M-0162,2025-01,327,6128.8,4,100.67
M-0162,2025-02,387,7902.6,14,123.61
M-0162,2025-03,392,7761.63,7,122.7
M-0162,2025-04,412,7781.71,17,120.19
M-0162,2025-05,392,8141.53,4,128.3
M-0162,2025-06,387,7409.28,5,113.2
M-0162,2025-07,519,9939.23,10,157.23
M-0162,2025-08,487,9207.69,12,150.1
M-0162,2025-09,389,7565.84,6,120.39
M-0162,2025-10,535,9280.7,10,149.28
M-0162,2025-11,512,9644.96,13,153.67
M-0162,2025-12,655,12272.27,17,183.84
M-0162,2026-01,404,7513.69,14,115.9
M-0162,2026-02,473,9074.85,14,135.68
M-0162,2026-03,433,8615.57,10,133.98
M-0162,2026-04,447,9186.25,13,145.06
M-0162,2026-05,455,8873.2,6,141.02
M-0162,2026-06,478,9145.81,15,141.61
M-0163,2024-08,326,8523.4,5,123.76
M-0163,2024-09,498,14033.58,17,195.52
M-0163,2024-10,792,20845.62,20,289.62
M-0163,2024-11,1300,35998.75,33,497.36
M-0163,2024-12,1540,44722.07,44,620.2
M-0163,2025-01,1220,32316.35,34,460.65
M-0163,2025-02,1267,36963.89,39,510.2
M-0163,2025-03,1418,39029.18,44,530.73
M-0163,2025-04,1272,34862.2,33,481.53
M-0163,2025-05,1354,39142.8,27,548.16
M-0163,2025-06,1304,34541.55,29,495.98
M-0163,2025-07,1341,36614.88,32,487.25
M-0163,2025-08,1483,40313.0,41,565.56
M-0163,2025-09,1574,41894.68,42,594.29
M-0163,2025-10,1424,38757.35,35,532.64
M-0163,2025-11,1901,53254.07,45,765.46
M-0163,2025-12,2175,56250.6,72,820.72
M-0163,2026-01,1348,37695.9,20,538.99
M-0163,2026-02,1406,39910.58,37,555.61
M-0163,2026-03,1325,42245.26,24,598.89
M-0163,2026-04,1510,40660.34,30,596.54
M-0163,2026-05,1528,42733.51,35,602.42
M-0163,2026-06,1824,48800.04,50,739.28
M-0164,2024-01,703,19387.34,18,244.97
M-0164,2024-02,1096,30042.58,31,429.91
M-0164,2024-03,1291,38832.09,31,556.5
M-0164,2024-04,1623,44253.87,40,609.08
M-0164,2024-05,1621,46736.18,38,691.52
M-0164,2024-06,1661,45541.12,50,655.99
M-0164,2024-07,1692,46097.41,60,658.6
M-0164,2024-08,1444,40116.18,37,547.69
M-0164,2024-09,1476,41603.56,31,603.49
M-0164,2024-10,1692,45431.09,42,642.89
M-0164,2024-11,1957,49439.63,50,710.03
M-0164,2024-12,2440,69587.46,53,965.98
M-0164,2025-01,1488,41718.24,34,599.95
M-0164,2025-02,1776,48852.0,55,676.56
M-0164,2025-03,1803,51301.34,32,711.52
M-0164,2025-04,1688,49244.39,37,658.56
M-0164,2025-05,1809,51062.32,45,681.52
M-0164,2025-06,1723,52315.74,55,737.02
M-0164,2025-07,1632,46442.06,43,640.64
M-0164,2025-08,1947,51242.66,52,748.51
M-0164,2025-09,1826,55007.78,45,773.05
M-0164,2025-10,1984,54740.9,50,770.14
M-0164,2025-11,2153,64834.02,45,896.77
M-0164,2025-12,2587,75680.88,59,1031.91
M-0164,2026-01,1545,45149.15,36,625.63
M-0164,2026-02,2086,55348.39,41,799.9
M-0164,2026-03,1896,51057.5,52,711.07
M-0164,2026-04,2209,56728.28,53,804.08
M-0164,2026-05,2033,53746.83,54,760.82
M-0164,2026-06,1906,52013.25,48,717.37
M-0165,2025-10,385,7006.6,7,104.02
M-0165,2025-11,667,12877.89,25,207.34
M-0165,2025-12,1221,21534.26,33,325.45
M-0165,2026-01,877,16184.86,21,265.53
M-0165,2026-02,1492,26865.9,23,420.61
M-0165,2026-03,1600,32053.65,42,510.71
M-0165,2026-04,1531,29679.31,32,437.15
M-0165,2026-05,1499,29658.49,30,502.84
M-0165,2026-06,1535,29788.99,33,482.69
M-0166,2024-01,1599,30844.26,28,481.04
M-0166,2024-02,1800,35326.12,55,558.74
M-0166,2024-03,1784,37207.4,32,579.84
M-0166,2024-04,2131,38645.07,52,588.48
M-0166,2024-05,1695,33049.53,45,533.74
M-0166,2024-06,1888,36126.07,38,604.51
M-0166,2024-07,2133,44744.94,46,755.27
M-0166,2024-08,2058,39814.74,49,629.94
M-0166,2024-09,1965,36969.32,40,588.47
M-0166,2024-10,2010,37748.44,47,618.78
M-0166,2024-11,1952,38321.82,51,595.04
M-0166,2024-12,2641,49281.09,62,782.94
M-0166,2025-01,1658,31595.27,45,489.92
M-0166,2025-02,2076,36995.24,42,592.5
M-0166,2025-03,2033,36540.3,44,562.55
M-0166,2025-04,1924,36612.43,37,558.29
M-0166,2025-05,2207,40087.33,40,642.61
M-0166,2025-06,1978,39624.98,51,629.83
M-0166,2025-07,2216,41658.91,49,696.09
M-0166,2025-08,2269,41287.19,37,643.34
M-0166,2025-09,2283,42270.27,47,679.64
M-0166,2025-10,2143,41032.96,50,639.43
M-0166,2025-11,2118,38941.97,46,646.08
M-0166,2025-12,3014,55387.56,69,915.59
M-0166,2026-01,1870,34722.2,34,558.77
M-0166,2026-02,2278,42831.24,47,688.37
M-0166,2026-03,2134,38643.66,51,619.46
M-0166,2026-04,2476,43633.51,53,706.95
M-0166,2026-05,2211,42061.36,44,653.17
M-0166,2026-06,2124,42621.24,42,663.57
M-0167,2025-04,125,9047.56,5,106.32
M-0167,2025-05,167,13439.14,1,160.38
M-0167,2025-06,232,20076.15,8,244.87
M-0167,2025-07,290,25379.97,11,315.26
M-0167,2025-08,355,32728.92,5,374.57
M-0167,2025-09,370,32171.02,6,393.12
M-0167,2025-10,425,37345.95,5,450.09
M-0167,2025-11,486,40036.77,8,500.54
M-0167,2025-12,473,39486.58,10,490.27
M-0167,2026-01,444,37671.54,12,459.01
M-0167,2026-02,485,40552.28,9,475.43
M-0167,2026-03,418,36964.12,7,427.7
M-0167,2026-04,490,38494.75,2,465.68
M-0167,2026-05,449,38396.4,10,441.41
M-0167,2026-06,540,39642.62,6,499.34
M-0168,2024-01,790,66154.41,17,789.69
M-0168,2024-02,709,67285.12,10,800.58
M-0168,2024-03,919,78773.25,18,927.69
M-0168,2024-04,781,67561.59,7,792.06
M-0168,2024-05,802,71053.94,21,881.52
M-0168,2024-06,978,78560.83,26,961.4
M-0168,2024-07,904,82813.04,16,1008.71
M-0168,2024-08,825,75164.1,12,923.55
M-0168,2024-09,915,75068.5,23,847.66
M-0168,2024-10,856,75711.89,29,878.24
M-0168,2024-11,909,75618.16,24,913.23
M-0168,2024-12,948,76997.41,15,936.62
M-0168,2025-01,942,83598.62,21,1026.26
M-0168,2025-02,912,82603.88,15,1026.72
M-0168,2025-03,845,82431.33,13,977.2
M-0168,2025-04,1131,85939.27,13,1041.69
M-0168,2025-05,893,76836.97,28,935.98
M-0168,2025-06,1152,92437.61,33,1111.04
M-0168,2025-07,1026,84017.42,18,1015.33
M-0168,2025-08,990,88436.12,18,1044.71
M-0168,2025-09,951,79223.22,10,937.22
M-0168,2025-10,985,85346.82,16,1022.13
M-0168,2025-11,1071,91167.75,24,1057.72
M-0168,2025-12,1138,91579.79,22,1058.37
M-0168,2026-01,1081,89012.25,21,1109.9
M-0168,2026-02,793,70065.66,19,853.07
M-0168,2026-03,873,70252.12,32,825.9
M-0168,2026-04,669,58607.42,28,707.72
M-0168,2026-05,522,46210.58,34,562.85
M-0169,2024-01,1275,48931.9,50,952.81
M-0169,2024-02,1334,55830.21,47,1087.65
M-0169,2024-03,1569,62995.47,69,1214.24
M-0169,2024-04,1384,57749.4,89,1140.72
M-0169,2024-05,1200,52441.29,51,964.23
M-0169,2024-06,1427,56189.4,71,1094.52
M-0169,2024-07,1370,58932.89,68,1128.28
M-0169,2024-08,1487,58357.76,60,1100.27
M-0169,2024-09,1385,60625.81,57,1174.6
M-0169,2024-10,1393,56687.87,54,1090.0
M-0169,2024-11,1854,73322.47,51,1435.0
M-0169,2024-12,2145,94746.49,86,1833.06
M-0169,2025-01,1399,54593.63,69,1027.16
M-0169,2025-02,1693,73182.42,58,1298.7
M-0169,2025-03,1616,63399.14,60,1217.7
M-0169,2025-04,1637,70241.77,66,1367.8
M-0169,2025-05,1410,60119.34,66,1224.42
M-0169,2025-06,1474,62167.57,65,1203.42
M-0169,2025-07,1687,68797.0,85,1266.17
M-0169,2025-08,1551,65706.24,68,1213.31
M-0169,2025-09,1862,75718.28,91,1417.64
M-0169,2025-10,1442,63466.16,69,1205.78
M-0169,2025-11,1895,88039.08,66,1648.28
M-0169,2025-12,2339,106371.13,94,1955.11
M-0169,2026-01,1308,55934.08,53,1114.61
M-0169,2026-02,1383,64808.8,78,1245.97
M-0169,2026-03,1684,70486.15,73,1306.48
M-0169,2026-04,1484,62904.94,42,1219.72
M-0169,2026-05,1801,71005.83,92,1430.91
M-0169,2026-06,1896,77826.65,87,1517.88
M-0170,2026-05,502,14489.05,10,193.49
M-0170,2026-06,841,21367.95,19,288.74
M-0171,2024-01,83,20140.65,2,220.19
M-0171,2024-02,87,19559.75,1,211.23
M-0171,2024-03,110,27106.3,4,285.04
M-0171,2024-04,109,26725.64,4,305.4
M-0171,2024-05,111,28141.94,6,307.78
M-0171,2024-06,157,38927.57,4,434.23
M-0171,2024-07,189,45914.54,6,518.46
M-0171,2024-08,140,34481.79,10,382.48
M-0171,2024-09,126,31355.82,9,346.76
M-0171,2024-10,125,30927.91,4,348.18
M-0171,2024-11,136,33491.0,5,378.28
M-0171,2024-12,111,29361.86,4,317.17
M-0171,2025-01,86,22238.71,1,245.47
M-0171,2025-02,104,24281.48,4,267.53
M-0171,2025-03,135,30277.78,2,350.4
M-0171,2025-04,124,29887.31,3,332.16
M-0171,2025-05,131,32082.62,6,346.17
M-0171,2025-06,187,44533.35,6,479.75
M-0171,2025-07,203,51862.92,10,547.83
M-0171,2025-08,173,41802.59,5,466.54
M-0171,2025-09,128,31915.96,6,352.61
M-0171,2025-10,146,31895.36,5,343.97
M-0171,2025-11,135,33128.25,2,359.32
M-0171,2025-12,128,30641.15,3,339.89
M-0171,2026-01,109,24807.34,2,264.8
M-0171,2026-02,99,25808.57,5,283.21
M-0171,2026-03,136,33371.06,4,376.31
M-0171,2026-04,149,38451.95,9,422.06
M-0171,2026-05,133,34806.24,2,387.64
M-0171,2026-06,167,41888.62,6,449.38
M-0172,2026-03,114,3185.91,1,45.87
M-0172,2026-04,152,4551.33,6,65.05
M-0172,2026-05,231,7086.42,4,97.18
M-0172,2026-06,373,9418.65,17,126.87
M-0173,2025-01,106,4369.12,5,86.42
M-0173,2025-02,252,10127.83,14,192.55
M-0173,2025-03,278,12173.58,17,223.69
M-0173,2025-04,335,15548.47,19,292.44
M-0173,2025-05,462,18198.82,28,340.35
M-0173,2025-06,531,22341.0,26,421.85
M-0173,2025-07,518,21816.81,36,417.97
M-0173,2025-08,535,22708.2,23,433.22
M-0173,2025-09,504,21576.97,22,401.72
M-0173,2025-10,564,23874.9,31,444.74
M-0173,2025-11,694,29164.9,34,536.44
M-0173,2025-12,748,32167.64,36,627.29
M-0173,2026-01,447,19042.2,20,358.58
M-0173,2026-02,520,23226.36,31,421.0
M-0173,2026-03,564,24972.74,25,479.5
M-0173,2026-04,593,23498.57,28,445.1
M-0173,2026-05,559,22511.59,20,433.23
M-0173,2026-06,572,25707.33,27,509.56
M-0174,2024-05,23,6057.6,0,68.43
M-0174,2024-06,56,13709.05,1,148.95
M-0174,2024-07,80,20065.28,6,228.46
M-0174,2024-08,114,26411.1,7,294.91
M-0174,2024-09,100,23620.93,5,255.21
M-0174,2024-10,120,27965.12,7,305.28
M-0174,2024-11,100,23593.05,1,264.56
M-0174,2024-12,108,25434.84,1,273.45
M-0174,2025-01,80,19535.14,1,198.29
M-0174,2025-02,83,20542.19,2,222.73
M-0174,2025-03,114,27548.99,4,316.91
M-0174,2025-04,126,29536.09,7,334.87
M-0174,2025-05,117,26388.14,7,300.73
M-0174,2025-06,164,35648.94,5,405.68
M-0174,2025-07,162,42862.97,4,477.14
M-0174,2025-08,141,38181.74,4,399.69
M-0174,2025-09,115,29376.31,8,326.42
M-0174,2025-10,116,26739.38,3,289.29
M-0174,2025-11,109,28250.84,6,311.63
M-0174,2025-12,138,32614.72,3,375.0
M-0174,2026-01,90,21163.07,3,239.23
M-0174,2026-02,98,21622.82,6,234.28
M-0174,2026-03,126,29558.34,5,300.35
M-0174,2026-04,141,31696.34,6,353.03
M-0174,2026-05,128,30889.5,6,326.26
M-0174,2026-06,162,39101.87,10,426.42
M-0175,2025-03,38,2990.09,3,34.36
M-0175,2025-04,56,4986.33,1,59.82
M-0175,2025-05,89,7609.02,0,88.04
M-0175,2025-06,85,7797.5,4,94.03
M-0175,2025-07,124,10784.46,4,132.24
M-0175,2025-08,146,12234.11,7,145.49
M-0175,2025-09,159,12364.72,6,148.6
M-0175,2025-10,149,13468.57,3,160.48
M-0175,2025-11,153,12902.42,2,154.7
M-0175,2025-12,148,12659.96,6,155.72
M-0175,2026-01,147,13020.29,1,154.06
M-0175,2026-02,169,14344.64,7,177.46
M-0175,2026-03,153,12523.78,7,137.45
M-0175,2026-04,153,13486.65,5,148.81
M-0175,2026-05,169,13806.29,4,167.22
M-0175,2026-06,165,14048.1,3,171.86
M-0176,2026-04,83,20620.72,5,233.02
M-0176,2026-05,155,34975.56,4,388.65
M-0176,2026-06,266,62065.93,8,710.16
M-0177,2024-03,1063,20333.35,31,328.25
M-0177,2024-04,1601,30774.32,37,467.22
M-0177,2024-05,2557,48076.1,57,752.39
M-0177,2024-06,2822,58676.06,68,945.86
M-0177,2024-07,4639,82868.71,100,1332.61
M-0177,2024-08,4966,91665.14,103,1520.95
M-0177,2024-09,4626,83148.5,95,1382.84
M-0177,2024-10,4681,86558.58,121,1388.36
M-0177,2024-11,4432,89136.85,88,1348.37
M-0177,2024-12,6276,123170.52,77,2043.84
M-0177,2025-01,3796,69805.54,76,1190.79
M-0177,2025-02,4809,90088.9,135,1409.13
M-0177,2025-03,4986,95231.34,127,1488.22
M-0177,2025-04,4538,78847.86,99,1246.61
M-0177,2025-05,4670,92877.82,116,1495.84
M-0177,2025-06,5436,104958.02,100,1708.66
M-0177,2025-07,6095,111002.19,157,1831.97
M-0177,2025-08,6067,112377.81,140,1718.01
M-0177,2025-09,4875,91623.44,108,1446.42
M-0177,2025-10,4655,88023.54,127,1433.75
M-0177,2025-11,4892,91915.71,101,1467.23
M-0177,2025-12,7048,128547.01,192,2008.16
M-0177,2026-01,4676,83124.2,121,1274.19
M-0177,2026-02,5148,93328.94,111,1499.32
M-0177,2026-03,5629,103590.66,100,1650.74
M-0177,2026-04,5925,105939.95,116,1608.58
M-0177,2026-05,5533,108553.65,113,1758.25
M-0177,2026-06,5906,110241.82,132,1762.33
M-0178,2024-01,2075,39774.7,51,634.24
M-0178,2024-02,2189,44652.91,56,732.82
M-0178,2024-03,2411,47914.79,63,764.87
M-0178,2024-04,2336,45872.98,48,725.92
M-0178,2024-05,2382,44935.91,42,712.13
M-0178,2024-06,2793,50584.39,64,791.67
M-0178,2024-07,2814,54250.29,44,877.63
M-0178,2024-08,2816,55048.89,62,902.28
M-0178,2024-09,2584,49746.04,69,808.91
M-0178,2024-10,2927,52134.13,50,817.27
M-0178,2024-11,2487,50158.2,57,782.75
M-0178,2024-12,3580,66323.48,80,1065.41
M-0178,2025-01,2085,39037.35,35,597.53
M-0178,2025-02,2659,48809.15,55,790.47
M-0178,2025-03,2514,44784.56,50,736.19
M-0178,2025-04,2567,50691.21,56,798.2
M-0178,2025-05,2810,48710.76,65,747.24
M-0178,2025-06,2875,54680.74,59,886.78
M-0178,2025-07,3626,65338.21,91,1049.15
M-0178,2025-08,3200,61424.57,76,995.8
M-0178,2025-09,2734,55038.07,65,904.23
M-0178,2025-10,2592,52944.68,51,841.39
M-0178,2025-11,2562,51068.82,60,828.83
M-0178,2025-12,3847,73539.33,102,1211.87
M-0178,2026-01,2426,46205.85,69,731.31
M-0178,2026-02,2789,54161.87,67,858.29
M-0178,2026-03,2960,54880.08,70,889.26
M-0178,2026-04,2887,53917.06,65,828.01
M-0178,2026-05,2905,57162.48,78,912.45
M-0178,2026-06,3131,61830.01,56,957.82
M-0179,2025-03,83,3561.82,3,62.95
M-0179,2025-04,122,5373.3,2,98.72
M-0179,2025-05,176,7773.57,5,146.75
M-0179,2025-06,250,9494.49,7,184.17
M-0179,2025-07,272,12445.0,9,236.37
M-0179,2025-08,325,13488.23,10,253.29
M-0179,2025-09,356,14257.12,15,264.68
M-0179,2025-10,379,14512.32,12,283.31
M-0179,2025-11,417,17170.53,16,331.73
M-0179,2025-12,501,20492.16,22,387.49
M-0179,2026-01,266,12433.68,8,235.22
M-0179,2026-02,345,15134.37,9,294.71
M-0179,2026-03,297,12888.18,25,238.61
M-0179,2026-04,384,15430.25,24,286.21
M-0179,2026-05,335,13960.24,11,249.55
M-0179,2026-06,352,15322.41,14,284.29
M-0180,2024-09,120,3163.89,5,43.83
M-0180,2024-10,235,6412.6,5,92.45
M-0180,2024-11,360,10477.36,15,145.74
M-0180,2024-12,581,15186.02,14,199.32
M-0180,2025-01,350,9932.96,7,141.47
M-0180,2025-02,473,14387.88,9,193.67
M-0180,2025-03,529,15772.02,14,209.24
M-0180,2025-04,551,14391.3,6,208.92
M-0180,2025-05,512,14866.04,7,214.81
M-0180,2025-06,556,15141.35,15,215.7
M-0180,2025-07,589,16320.64,21,249.79
M-0180,2025-08,610,16789.51,16,237.1
M-0180,2025-09,464,14598.63,17,199.62
M-0180,2025-10,514,14972.02,12,213.67
M-0180,2025-11,766,19895.25,24,280.73
M-0180,2025-12,879,23917.22,32,348.42
M-0180,2026-01,505,14502.73,11,201.99
M-0180,2026-02,523,16639.07,7,227.65
M-0180,2026-03,558,15521.08,9,216.41
M-0180,2026-04,482,14711.55,10,203.58
M-0180,2026-05,617,17832.36,17,257.71
M-0180,2026-06,558,16127.87,15,232.41
M-0181,2024-01,1470,27513.26,24,460.1
M-0181,2024-02,1745,33787.03,20,525.83
M-0181,2024-03,1896,36464.78,41,597.32
M-0181,2024-04,1682,34210.1,47,573.29
M-0181,2024-05,2074,38200.45,49,612.45
M-0181,2024-06,1882,32911.92,52,516.01
M-0181,2024-07,2189,37640.23,49,598.84
M-0181,2024-08,2159,42299.84,54,662.77
M-0181,2024-09,1753,34431.98,49,542.16
M-0181,2024-10,1742,33084.09,61,497.23
M-0181,2024-11,1478,28964.42,54,463.17
M-0181,2024-12,1659,30915.14,91,482.45
M-0181,2025-01,806,15670.49,56,253.31
M-0182,2024-01,72,6233.62,1,75.69
M-0182,2024-02,110,8789.06,3,107.19
M-0182,2024-03,150,11514.75,4,131.51
M-0182,2024-04,211,16494.42,5,200.9
M-0182,2024-05,232,19687.53,5,237.5
M-0182,2024-06,311,26598.69,7,311.96
M-0182,2024-07,276,23304.27,4,284.02
M-0182,2024-08,258,23215.68,6,293.98
M-0182,2024-09,292,25598.18,8,307.05
M-0182,2024-10,275,25433.34,3,316.63
M-0182,2024-11,201,16631.21,8,208.84
M-0182,2024-12,177,15818.08,3,190.67
M-0182,2025-01,146,13501.25,11,163.71
M-0183,2024-01,2265,63410.05,71,918.08
M-0183,2024-02,3010,88938.96,58,1235.16
M-0183,2024-03,3856,101112.92,91,1428.91
M-0183,2024-04,3481,92859.97,94,1271.88
M-0183,2024-05,3853,103978.25,127,1455.68
M-0183,2024-06,3443,88050.47,90,1204.23
M-0183,2024-07,2716,83790.1,54,1137.35
M-0183,2024-08,3579,93028.39,67,1270.36
M-0183,2024-09,3376,93492.95,81,1349.8
M-0183,2024-10,3295,91920.5,87,1296.5
M-0183,2024-11,4419,128484.29,169,1841.44
M-0183,2024-12,3073,92935.46,212,1299.98
M-0183,2025-01,2120,56764.59,169,793.56
M-0183,2025-02,2073,55463.69,168,809.7
M-0184,2024-06,36,8851.35,0,94.13
M-0184,2024-07,75,19045.71,2,206.99
M-0184,2024-08,108,25247.44,4,294.03
M-0184,2024-09,89,21743.81,1,234.71
M-0184,2024-10,108,25599.71,2,291.82
M-0184,2024-11,143,34381.4,3,386.1
M-0184,2024-12,137,32137.79,5,336.17
M-0184,2025-01,98,23628.98,3,266.49
M-0184,2025-02,108,26842.26,5,292.25
M-0184,2025-03,122,31050.84,1,342.76
M-0184,2025-04,137,32834.32,8,355.95
M-0184,2025-05,147,32100.78,7,353.25
M-0184,2025-06,192,44235.0,8,476.85
M-0184,2025-07,220,49908.91,9,539.81
M-0184,2025-08,171,44261.25,8,474.7
M-0184,2025-09,159,37017.28,5,405.53
M-0184,2025-10,140,35754.46,3,403.65
M-0184,2025-11,138,34266.43,5,369.55
M-0184,2025-12,158,38743.05,7,427.21
M-0184,2026-01,107,25874.53,4,285.22
M-0184,2026-02,102,24820.23,6,284.23
M-0184,2026-03,142,34562.75,6,378.74
M-0184,2026-04,147,36482.32,4,416.5
M-0184,2026-05,140,34138.32,7,352.9
M-0184,2026-06,179,44552.0,5,493.71
M-0185,2026-02,236,9596.79,8,186.02
M-0185,2026-03,314,14297.42,14,265.7
M-0185,2026-04,514,21508.15,13,406.08
M-0185,2026-05,628,24893.13,27,484.03
M-0185,2026-06,704,29398.28,33,569.27
